,Country Name,Country Code,Year,Access to electricity (% of population),"Access to electricity, rural (% of rural population)","Access to electricity, urban (% of urban population)","Agriculture, forestry, and fishing, value added (constant LCU)","Agriculture, forestry, and fishing, value added (current LCU)","Agriculture, forestry, and fishing, value added (current US$)","Agriculture, forestry, and fishing, value added per worker (constant 2010 US$)","Air transport, freight (million ton-km)","Air transport, passengers carried","Air transport, registered carrier departures worldwide",Consumer price index (2010 = 100),Employment in agriculture (% of total employment) (modeled ILO estimate),Employment in industry (% of total employment) (modeled ILO estimate),Employment in services (% of total employment) (modeled ILO estimate),Final consumption expenditure (constant 2010 US$),Final consumption expenditure (constant LCU),Final consumption expenditure (current LCU),Final consumption expenditure (current US$),GDP (constant 2010 US$),GDP (constant LCU),GDP (current LCU),GDP (current US$),"GDP, PPP (constant 2011 international $)","GDP, PPP (current international $)",Gross value added at basic prices (GVA) (constant 2010 US$),Gross value added at basic prices (GVA) (constant LCU),Gross value added at basic prices (GVA) (current LCU),Gross value added at basic prices (GVA) (current US$),Households and NPISHs Final consumption expenditure (annual % growth),Households and NPISHs Final consumption expenditure (constant 2010 US$),Households and NPISHs Final consumption expenditure (constant LCU),Households and NPISHs Final consumption expenditure (current LCU),Households and NPISHs Final consumption expenditure (current US$),Households and NPISHs Final consumption expenditure per capita (constant 2010 US$),"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)","Households and NPISHs Final consumption expenditure, PPP (current international $)",Households and NPISHs final consumption expenditure (% of GDP),"Industry (including construction), value added (constant 2010 US$)","Industry (including construction), value added (constant LCU)","Industry (including construction), value added (current LCU)","Industry (including construction), value added (current US$)","Manufacturing, value added (constant 2010 US$)","Manufacturing, value added (constant LCU)","Manufacturing, value added (current LCU)","Manufacturing, value added (current US$)","Official exchange rate (LCU per US$, period average)","Population, total",Pump price for diesel fuel (US$ per liter),Pump price for gasoline (US$ per liter),Rail lines (total route-km),"Railways, goods transported (million ton-km)","Railways, passengers carried (million passenger-km)",Rural population,"Services, value added (constant 2010 US$)","Services, value added (constant LCU)","Services, value added (current LCU)","Services, value added (current US$)","Services, value added per worker (constant 2010 US$)",Urban population,Wholesale price index (2010 = 100)
37,Brunei Darussalam,BRN,1999,100,100,100,102875800,96291400,56809085.55,34830.12032,148.8999939,808000,16200.00098,93.50235605,1.514999986,21.4489994,77.03600311,3284007334,4477744000,4921000000,2903244838,11639492116,15870447500,7797000000,4600000000,26584772069,20603021669,..,..,..,..,-2.849102015,1388896883,1893760900,2690000000,1587020649,4256.646357,2280549132,2501823478,34.50044889,9670420975,13185619000,4302742600,2538491209,2015819582,2748570000,1056241200,623151150.4,1.694956667,326289,..,..,..,..,..,95704,2892807921,3944343600,3397966000,2004699705,26262.45832,230585,..
38,Brunei Darussalam,BRN,2000,100,100,100,109622900,105985700,61476624.13,37917.97355,140.231,863547,12739,94.95926533,1.429999948,21.04599953,77.52400208,3282577118,4475793900,5239718000,3039279582,11971150348,16322663500,10345988300,6001153306,27342284375,21672273337,..,..,..,..,-6.988934031,1291827796,1761407200,2568966100,1490119548,3876.557195,2121163058,2432043232,24.83055292,9958594939,13578544200,6587267300,3820920708,2078570957,2834131500,1589466300,921964211.1,1.723963333,333241,0.18,0.31,..,..,..,96093,2965462706,4043408400,3652735400,2118756032,25798.31127,237148,..
39,Brunei Darussalam,BRN,2001,100,100,100,116030700,113859200,63548138.64,41128.64573,126.014,1007542,12237,95.52511849,1.363000035,21.43499947,77.20200348,3505778144,4780128500,5594235000,3122305632,12299643564,16770564000,10035474000,5601090584,28092567737,22774411459,..,..,..,..,4.213347147,1346256986,1835621400,2643950200,1475665681,3958.217277,2210535021,2558524697,26.34604205,10041367143,13691404100,6025544200,3363031869,2081427356,2838026200,1578135300,880803315.3,1.7917225,340117,..,..,..,..,..,96416,3146464906,4290204900,3896070700,2174510632,26848.30222,243701,..
40,Brunei Darussalam,BRN,2002,100,100,100,122041500,114420900,63900871.22,46178.21388,161.477,1035795,11953,93.31373833,1.246999979,21.92300034,76.83000183,3481557682,4747103900,5521450400,3083575561,12775897690,17419936500,10463065100,5843329108,29180339200,24019411800,..,..,..,..,0.708490324,1355795086,1848626600,2678657300,1495955155,3908.688593,2226196448,2695625086,25.6010765,10492662560,14306745400,6347106500,3544681392,2223948368,3032353600,1641041100,916475538.9,1.790588333,346867,0.18,0.3,..,..,..,96963,3233553429,4408950100,4001537700,2234746845,27076.98973,249904,..
41,Brunei Darussalam,BRN,2003,100,100,100,135836600,139626000,80143496.73,56835.84861,149.443,956133,11812,93.59367955,1.100000024,20.64699936,78.25299835,3702267620,5048041900,5870560000,3369624613,13146904070,17925803700,11424185700,6557333085,30027723259,25209794212,..,..,..,..,15.80985581,1570144334,2140891800,3121011500,1791419757,4443.104722,2578154896,3202472652,27.31933445,10857988339,14804867100,7328334800,4206368270,2290280308,3122797200,1749697200,1004303295,1.742183333,353389,..,..,..,..,..,97461,3286853245,4481624400,3956224900,2270821318,26359.2294,255928,..
42,Brunei Darussalam,BRN,2004,100,100,100,152123100,150016900,88756892.68,64272.50906,131.441,1079578,13322,94.35574175,1.062000036,19.72500038,79.21299744,4014390979,5473622100,6468695200,3827177375,13213206307,18016206800,13305817600,7872333215,30179158548,26033626781,..,..,..,..,12.26203491,1762675981,2403408700,3534378400,2091100698,4902.818404,2894289150,3693647664,26.56265482,10798648478,14723957200,9028418900,5341627559,2264471580,3087607000,1767994400,1046026742,1.690228333,359523,0.19,0.32,..,..,..,97812,3352455299,4571072800,4127381800,2441948763,25892.63858,261711,..
43,Brunei Darussalam,BRN,2005,100,100,100,154111700,150168200,90223624.13,67529.5525,134.136,977516,11808,95.52993962,0.999000013,19.19099998,79.80999756,3982951962,5430755000,6483606500,3895461728,13264408434,18086020900,15864066900,9531402848,30296104963,26975422918,..,..,..,..,-0.565267988,1752712138,2389823000,3563238000,2140854362,4799.873309,2877928660,3802823385,22.46106262,10605305831,14460334500,11352380000,6820704158,2220112285,3027123100,1952487400,1173087839,1.6643975,365158,..,..,..,..,..,97997,3490645178,4759494700,4361518600,2620475006,26105.21681,267161,..
44,Brunei Darussalam,BRN,2006,100,100,100,138910400,128700000,80999433.57,67251.8865,130.181,1041478,12381,95.6826806,0.890999973,18.43300056,80.67500305,4295271067,5856602100,6902300000,4344074517,13847739934,18881393400,18225800000,11470703002,31628442732,29026929721,..,..,..,..,3.729933137,1818087129,2478961800,3610400000,2272263830,4910.431138,2985273474,3971107814,19.80928135,10908252219,14873401900,13337000000,8393857386,2238068207,3051606000,1925300000,1211718799,1.588933333,370250,0.21,0.34,..,..,..,98009,3749175871,5112001300,4760100000,2995846183,27333.75928,272241,..
45,Brunei Darussalam,BRN,2007,100,100,100,132704400,127300000,84466856.88,67927.63132,116.368,1017028,12128,96.60867282,0.828999996,18.31299973,80.85800171,4660759443,6354945500,7897400000,5240130051,13869146021,18910580600,18458500000,12247694247,31677334552,29845498470,..,..,..,..,2.002491527,1854494169,2528602800,3722000000,2469643687,4947.111938,3045053323,4170282975,20.16415202,10300356876,14044536600,13161800000,8733196205,2169542574,2958171300,1916200000,1271448477,1.507101667,374864,..,..,..,..,..,97869,4095508398,5584225700,5169400000,3430031186,29305.9386,276995,..
46,Brunei Darussalam,BRN,2008,100,100,100,137669200,129700000,91518487.16,71260.68144,104.195,1075754,13071,98.62294456,0.805999994,19.08799934,80.10600281,4683062120,6385355200,7104400000,5012983347,13600124166,18543769300,20397900000,14393099069,31062884657,29840677844,..,..,..,..,1.757096844,1887079428,2573032800,3608000000,2545865086,4975.79295,3098557859,4112015591,17.68809534,9739932087,13280397400,15117500000,10667160598,2230352549,3041085700,2796100000,1972974880,1.417166667,379252,0.21,0.38,..,..,..,97650,4203808361,5731892700,5150700000,3634419983,29852.53467,281602,..
47,Brunei Darussalam,BRN,2009,100,100,100,145530100,141900000,97552591.78,80037.89492,90.441,999375,12274,99.64439989,0.745000005,19.06100082,80.19400024,4917804107,6705425900,7438500000,5113776983,13360145141,18216557900,15611300000,10732366286,30514769017,29536750160,..,..,..,..,4.988409009,1981214668,2701386200,3803000000,2614464458,5162.47842,3253126598,4274573104,24.36055934,9251317858,12614171900,10210600000,7019524268,2012090502,2743485400,2180800000,1499243778,1.454569273,383772,..,..,..,..,..,97447,4291649872,5851664600,5258800000,3615289427,29897.62248,286325,..
48,Brunei Darussalam,BRN,2010,100,100,100,137000000,137000000,100476714.3,77801.98256,148.524,1263270,12333,100,0.708000004,19.25099945,80.04100037,5053171984,6890000000,6890000000,5053171984,13707370737,18690000000,18690000000,13707370737,31307837411,30674522788,..,..,..,..,1.79958719,2016868354,2750000000,2750000000,2016868354,5189.260472,3311669447,3130522685,14.71375067,9411074441,12832000000,12832000000,9411074441,2043270994,2786000000,2786000000,2043270994,1.363509474,388662,0.24,0.39,..,..,..,97317,4195819582,5721000000,5721000000,4195819582,28738.41401,291345,..
49,Brunei Darussalam,BRN,2011,100,100,100,134000000,134000000,106526750.9,79688.62464,149.579,1312935,11672,100.1379116,0.660000026,19.38299942,79.95700073,5322332233,7257000000,7341000000,5835917005,14220755409,19390000000,23303000000,18525319978,32480415591,32480415591,..,..,..,..,5.418181818,2126145948,2899000000,2977000000,2366642817,5396.131468,3491101719,3491101719,12.77517916,9716171617,13248000000,17168000000,13648143732,2176017602,2967000000,3830000000,3044757135,1.25791302,394013,..,..,..,..,..,97282,4406307297,6008000000,6001000000,4770649495,29492.31846,296731,..
50,Brunei Darussalam,BRN,2012,100,100,100,144000000,156000000,124839948.8,88755.48451,128.234,1044170,10374,100.249832,0.621999979,19.5720005,79.80599976,5520352035,7527000000,7664000000,6133162612,14350568390,19567000000,23803000000,19048495519,32776910360,33380677923,..,..,..,..,8.658157986,2310231023,3150000000,3276000000,2621638924,5779.218465,3793366822,3916857148,13.76297105,9581224789,13064000000,17294000000,13839628681,2132746608,2908000000,3957000000,3166613316,1.249567016,399748,0.26,0.43,..,..,..,97315,4663733040,6359000000,6354000000,5084827145,30547.54826,302433,..
51,Brunei Darussalam,BRN,2013,100,100,100,143000000,155000000,123881074.2,88886.3166,127.595004,1139784,10920,100.6400094,0.602999985,19.82600021,79.57099915,5776310964,7876000000,8020000000,6409846547,14045471214,19151000000,22639000000,18093829923,32080063898,33198634079,..,..,..,..,6.031746032,2449578291,3340000000,3455000000,2761349105,6037.66746,4022173074,4175134008,15.26127479,9041437477,12328000000,15853000000,12670236573,2101210121,2865000000,3735000000,2985134271,1.25116567,405716,..,..,..,..,..,97384,4899156582,6680000000,6631000000,5299712276,31465.73094,308332,..
52,Brunei Darussalam,BRN,2014,100,100,100,149000000,187000000,147592738.8,100594.6631,115.389,1061148,10392,100.4315751,0.550000012,18.62999916,80.81999969,5761642831,7856000000,8020000000,6329913181,13715438210,18701000000,21663600000,17098342541,31326263640,33000357671,..,..,..,..,-3.113772455,2373303997,3236000000,3380000000,2667719021,5764.588144,3896931757,4159375730,15.60220831,8646131280,11789000000,14698000000,11600631413,1958195820,2670000000,3494000000,2757695343,1.267040123,411704,..,0.41,..,..,..,97442,4960029336,6763000000,6810000000,5374901342,31072.19359,314262,..
53,Brunei Darussalam,BRN,2015,100,100,100,159000000,196000000,142555822.2,101244.5013,115.147,1150003,11624,100.0146616,0.574000001,18.56999969,80.85600281,5746974697,7836000000,7973000000,5798967198,13637697103,18595000000,17778000000,12930394938,31148701801,33169145012,..,..,..,..,4.511742892,2480381371,3382000000,3517000000,2558004218,5940.435624,4072751299,4351162583,19.78287771,8643931060,11786000000,10909000000,7934395229,2005867253,2735000000,2583000000,1878682086,1.374910845,417542,..,..,..,..,..,97442,4877154382,6650000000,6673000000,4853443887,30060.45789,320100,..
54,Brunei Darussalam,BRN,2016,100,100,100,153180382.9,189548244.9,137224531.2,94885.53484,124.259,1168609,11058,99.27548456,0.583999991,17.9810009,81.43399811,5505000361,7506067992,7460255672,5400894571,13301457675,18136537540,15747723315,11400653960,30380725976,32764093460,..,18479271743,15979066947,11568136499,-1.261845597,2449082788,3339324382,3330702055,2411280718,5787.112327,4021359466,4203732725,21.15037195,8389597611,11439216342,9021770544,6531362155,1991228190,2715039637,1804818073,1306608320,1.381346877,423196,0.22,0.37,..,..,..,97377,5050880101,6886875018,6767748157,4899549814,30593.2872,325819,..
55,Brunei Darussalam,BRN,2017,..,..,..,150796059.8,181713338.5,131590512.3,103384.3992,132.612,1172201,10743,99.10541421,0.519999981,17.67200089,81.80799866,5831585859,7951367318,7863510282,5694482064,13478200979,18377527035,16747678102,12128089002,30784410296,33796810143,..,18724810726,17025374085,12329186824,4.072239994,2548815317,3475309685,3429186185,2483297983,5945.49371,4185118874,..,20.47559169,8516655348,11612459567,10001812042,7242966212,2171265903,2960521058,2119954692,1535197836,1.380891164,428697,..,..,..,..,..,97263,5105650971,6961555099,6841606728,4954454868,30337.43359,331434,..
56,Canada,CAN,1990,100,100,100,..,..,..,..,1385.300049,20601400,346800,67.27962221,..,..,..,7.73149E+11,7.96469E+11,5.43016E+11,4.65389E+11,1.01407E+12,1.04466E+12,6.92997E+11,5.9393E+11,8.69849E+11,5.58817E+11,9.44472E+11,9.7296E+11,6.43139E+11,5.51199E+11,1.382017681,5.23496E+11,5.39286E+11,3.85706E+11,3.30567E+11,18836.89855,4.28723E+11,2.98712E+11,55.6576724,..,..,..,..,..,..,..,..,1.166775,27791000,..,..,..,127838,..,6508096,..,..,..,..,..,21282904,..
57,Canada,CAN,1991,100,100,100,..,..,..,..,1241.400024,16586500,257800,71.06468231,4.360000134,22.95800018,72.68199921,7.72219E+11,7.95512E+11,5.68055E+11,4.95815E+11,9.92517E+11,1.02245E+12,6.99253E+11,6.10328E+11,8.51358E+11,5.65143E+11,9.30952E+11,9.59032E+11,6.4794E+11,5.65541E+11,-1.13180706,5.17571E+11,5.33183E+11,3.99512E+11,3.48706E+11,18372.04041,4.23871E+11,3.05019E+11,57.13411312,..,..,..,..,..,..,..,..,1.145716667,28171682,..,..,..,135181,..,6586539,..,..,..,..,..,21585143,..
58,Canada,CAN,1992,100,100,100,..,..,..,..,1249.699951,16818300,258700,72.12364053,4.289999962,22.29000092,73.41999817,7.82391E+11,8.0599E+11,5.87866E+11,4.86362E+11,1.00128E+12,1.03148E+12,7.16019E+11,5.92388E+11,8.58876E+11,5.8313E+11,9.38886E+11,9.67206E+11,6.6265E+11,5.48234E+11,1.531573353,5.25498E+11,5.41349E+11,4.12247E+11,3.41066E+11,18425.86569,4.30363E+11,3.17878E+11,57.57486882,..,..,..,..,..,..,..,..,1.208725,28519597,0.39,0.47,..,134730,..,6591734,..,..,..,..,..,21927863,..
59,Canada,CAN,1993,100,100,100,..,..,..,..,1369.199951,17516500,243700,73.46880366,4.326000214,21.61899948,74.05500031,7.92037E+11,8.15927E+11,6.06779E+11,4.70335E+11,1.02787E+12,1.05887E+12,7.44608E+11,5.77171E+11,8.81681E+11,6.12856E+11,9.61862E+11,9.90874E+11,6.89228E+11,5.34244E+11,1.842013531,5.35178E+11,5.5132E+11,4.28341E+11,3.32022E+11,18561.0378,4.3829E+11,3.31816E+11,57.5257048,..,..,..,..,..,..,..,..,1.290074167,28833410,..,..,..,135828,..,6587858,..,..,..,..,..,22245552,..
60,Canada,CAN,1994,100,100,100,..,..,..,..,1478.599976,18104800,253500,73.59044076,4.263000011,21.69799995,74.03900146,8.05498E+11,8.29794E+11,6.25398E+11,4.57966E+11,1.07405E+12,1.10645E+12,7.89507E+11,5.78139E+11,9.21299E+11,6.54022E+11,1.00513E+12,1.03545E+12,7.32194E+11,5.3617E+11,2.882131687,5.50603E+11,5.6721E+11,4.45795E+11,3.26446E+11,18913.31156,4.50922E+11,3.4848E+11,56.46498384,..,..,..,..,..,..,..,..,1.365638333,29111906,..,..,..,148501,..,6575215,..,..,..,..,..,22536691,..
61,Canada,CAN,1995,100,100,100,..,..,..,..,1637.400024,20291100,282800,75.17172295,4.065999985,21.96500015,73.96900177,8.16063E+11,8.40677E+11,6.41969E+11,4.67771E+11,1.10281E+12,1.13608E+12,8.28973E+11,6.04032E+11,9.45969E+11,6.85541E+11,1.03145E+12,1.06256E+12,7.68625E+11,5.60059E+11,2.238895511,5.6293E+11,5.79909E+11,4.61852E+11,3.36529E+11,19177.28296,4.61018E+11,3.63678E+11,55.71375666,..,..,..,..,..,..,..,..,1.372440833,29354000,0.36,0.45,..,140270,..,6553280,..,..,..,..,..,22800720,..
62,Canada,CAN,1996,100,100,100,..,..,..,..,1781,22856000,305800,76.35231826,3.95600009,21.85300064,74.19100189,8.29092E+11,8.541E+11,6.61087E+11,4.84846E+11,1.12058E+12,1.15438E+12,8.57023E+11,6.28546E+11,9.61209E+11,7.09302E+11,1.04609E+12,1.07764E+12,7.9567E+11,5.8355E+11,2.960543284,5.79596E+11,5.97078E+11,4.82581E+11,3.53928E+11,19533.48957,4.74666E+11,3.82414E+11,56.30899054,..,..,..,..,..,..,..,..,1.363468333,29671900,..,..,..,146799,..,6542357,..,..,..,..,..,23129543,..
63,Canada,CAN,1997,100,100,100,..,..,..,..,1956.5,23981500,310800,77.59015455,3.826999903,22.19499969,73.97799683,8.57407E+11,8.83269E+11,6.93118E+11,5.00591E+11,1.16854E+12,1.20379E+12,9.03902E+11,6.52825E+11,1.00235E+12,7.52319E+11,1.09006E+12,1.12294E+12,8.37507E+11,6.04873E+11,4.897653234,6.07982E+11,6.26321E+11,5.13069E+11,3.70554E+11,20274.72852,4.97914E+11,4.08068E+11,56.76157371,..,..,..,..,..,..,..,..,1.384616667,29987200,..,..,..,160852,..,6495228,..,..,..,..,..,23491972,..
64,Canada,CAN,1998,100,100,100,..,..,..,..,1805.699951,24653300,317800,78.36290784,3.796000004,22.27599907,73.92700195,8.79096E+11,9.05612E+11,7.20697E+11,4.85809E+11,1.2139E+12,1.25051E+12,9.37295E+11,6.31813E+11,1.04126E+12,7.90003E+11,1.13202E+12,1.16616E+12,8.6755E+11,5.84799E+11,2.744455604,6.24668E+11,6.4351E+11,5.34126E+11,3.60044E+11,20651.62026,5.11579E+11,4.22485E+11,56.98590092,..,..,..,..,..,..,..,..,1.483463083,30247900,0.39,0.41,..,154057,..,6435543,..,..,..,..,..,23812357,..
65,Canada,CAN,1999,100,100,100,..,..,..,..,1881.599976,24602000,319600,79.72238122,3.562000036,22.3220005,74.11599731,9.09699E+11,9.37138E+11,7.58782E+11,5.10724E+11,1.27658E+12,1.31508E+12,1.00446E+12,6.76083E+11,1.09502E+12,8.43507E+11,1.19487E+12,1.23091E+12,9.30262E+11,6.26144E+11,3.941901068,6.49292E+11,6.68876E+11,5.64045E+11,3.79649E+11,21288.81888,5.31745E+11,4.45589E+11,56.15427654,..,..,..,..,..,..,..,..,1.485731667,30499200,..,..,..,..,..,6373418,..,..,..,..,..,24125782,..
66,Canada,CAN,2000,100,100,100,..,..,..,..,1896.114,41767974,963468,81.89038351,3.288000107,22.47500038,74.23699951,9.4516E+11,9.73669E+11,8.11418E+11,5.46373E+11,1.34274E+12,1.38324E+12,1.10238E+12,7.42293E+11,1.15177E+12,8.98025E+11,1.25978E+12,1.29778E+12,1.02377E+12,6.89358E+11,4.059429146,6.75649E+11,6.96029E+11,6.00089E+11,4.04073E+11,21958.2736,5.53331E+11,4.72528E+11,54.43576625,..,..,..,..,..,..,..,..,1.48511,30769700,0.47,0.58,..,..,..,6314558,..,..,..,..,..,24455142,..
67,Canada,CAN,2001,100,100,100,..,..,..,..,1709.813,40451914,982013,83.95821408,2.828999996,22.36899948,74.8010025,9.7059E+11,9.99866E+11,8.50842E+11,5.49356E+11,1.36651E+12,1.40773E+12,1.14051E+12,7.3638E+11,1.17216E+12,9.34754E+11,1.27752E+12,1.31605E+12,1.06161E+12,6.85441E+11,2.442630706,6.92153E+11,7.1303E+11,6.27551E+11,4.05185E+11,22268.68734,5.66846E+11,4.93414E+11,55.02395868,..,..,..,..,..,..,..,..,1.548760833,31081900,..,..,..,223711.2438,..,6275436,..,..,..,..,..,24806464,..
68,Canada,CAN,2002,100,100,100,..,..,..,..,1578.027,23323029,263906,85.85432169,2.767999887,22.53100014,74.69999695,1.00487E+12,1.03518E+12,9.0152E+11,5.74473E+11,1.40765E+12,1.45011E+12,1.18945E+12,7.57951E+11,1.20745E+12,9.67559E+11,1.31115E+12,1.35069E+12,1.10084E+12,7.01484E+11,3.989697103,7.19768E+11,7.41478E+11,6.65424E+11,4.24026E+11,22950.31968,5.89462E+11,5.17025E+11,55.94374552,..,..,..,..,..,..,..,..,1.569318333,31362000,0.43,0.51,..,233620.0321,..,6307525,..,..,..,..,..,25054475,..
69,Canada,CAN,2003,100,100,100,..,..,..,..,1496.297,35884417,1036092,88.22266743,2.759000063,22.27300072,74.96800232,1.03286E+12,1.06402E+12,9.44959E+11,6.74441E+11,1.43302E+12,1.47624E+12,1.25032E+12,8.92381E+11,1.22921E+12,1.01962E+12,1.33892E+12,1.3793E+12,1.16103E+12,8.28655E+11,2.752964691,7.39583E+11,7.61891E+11,6.95313E+11,4.96262E+11,23348.3673,6.05689E+11,5.41245E+11,55.61102602,..,..,..,..,..,..,..,..,1.401051667,31676000,..,..,..,239232.7228,..,6345653,..,..,..,..,..,25330347,..
70,Canada,CAN,2004,100,100,100,..,..,..,..,1656.579,40701307,988755,89.86119061,2.640000105,22.37899971,74.98000336,1.06106E+12,1.09307E+12,9.86794E+11,7.58489E+11,1.47724E+12,1.5218E+12,1.33118E+12,1.0232E+12,1.26714E+12,1.07999E+12,1.38038E+12,1.42202E+12,1.23719E+12,9.50951E+11,3.038555144,7.62056E+11,7.85041E+11,7.2743E+11,5.59131E+11,23817.95644,6.24094E+11,5.71261E+11,54.64558459,..,..,..,..,..,..,..,..,1.301019167,31995000,0.68,0.68,..,254605.1536,..,6384602,..,..,..,..,..,25610398,..
71,Canada,CAN,2005,100,100,100,..,..,..,..,1526.819,45229860,1018480,91.85031483,2.719000101,22.04899979,75.23200226,1.09472E+12,1.12774E+12,1.03983E+12,8.58085E+11,1.52453E+12,1.57051E+12,1.41703E+12,1.16936E+12,1.30771E+12,1.16758E+12,1.42184E+12,1.46472E+12,1.31932E+12,1.08873E+12,3.928999276,7.91997E+11,8.15885E+11,7.68649E+11,6.34304E+11,24510.91459,6.48614E+11,6.10042E+11,54.24374113,..,..,..,..,..,..,..,..,1.211763333,32312000,..,..,57671,338661,2790,6422979,..,..,..,..,..,25889021,..
72,Canada,CAN,2006,100,100,100,..,..,..,..,1503.185,46726978,1042100,93.68918145,2.655999899,21.50600052,75.83799744,1.13631E+12,1.17058E+12,1.09931E+12,9.69065E+11,1.56453E+12,1.61172E+12,1.49221E+12,1.31542E+12,1.34201E+12,1.238E+12,1.46157E+12,1.50566E+12,1.39151E+12,1.22665E+12,4.171643285,8.25036E+11,8.49921E+11,8.11235E+11,7.15123E+11,25330.7693,6.75672E+11,6.30036E+11,54.36477647,..,..,..,..,..,..,..,..,1.134363333,32570505,0.78,0.84,57481,352069,2885,6444726,..,..,..,..,..,26125779,..
