Economy,Year,GDP,Population,GDPpercap,lnGDPpercap
PRC,2036,10870.090369067697,1459341.17199999,0.007448628585028211,-4.899725346082489
HKC,2036,5.3118855412639014,8128.106,0.0006535207022723254,-7.333136346331646
INA,2036,1175.8150077596201,311679.189,0.003772516899611222,-5.58001288764742
JPN,2036,1236.0364477888002,116415.51,0.010617455077839715,-4.545255926740381
KOR,2036,841.6819668033078,50540.727,0.016653538972704288,-4.0951325342282585
MAS,2036,346.807785087032,37825.115,0.009168717268593422,-4.691957885966915
MEX,2036,623.70675906799,146627.857,0.004253671654411413,-5.45997275032373
NZ,2036,31.4686079618617,5340.85,0.005892059870968422,-5.134149619033444
PNG,2036,2.3859764071994,11785.3939999999,0.00020245198482116253,-8.505007811527433
PE,2036,88.04142032656641,37636.011,0.002339286709384967,-6.057909221130285
RP,2036,371.312691746678,131219.343,0.00282971003555991,-5.8675810335093646
RUS,2036,626.161864396915,140691.316,0.004450607771675936,-5.414714614225196
SIN,2036,147.991092055518,6403.394,0.02311135189487294,-3.767431358143155
CT,2036,576.9734611549933,23863.196,0.024178381686803113,-3.722296363793602
THA,2036,541.809664260991,69756.445,0.0077671627942190995,-4.857850330034769
USA,2036,2762.61077892943,360371.86,0.007666000277961299,-4.8709602757648
VN,2036,283.44396167145595,106637.622,0.0026580109004255173,-5.930177217711713
AUS,2037,100.81905824603201,29881.87,0.003373920649746218,-5.691679813289564
BD,2037,4.1887918946307,485.029,0.008636167929403603,-4.751796321242625
CDA,2037,249.058446576732,42756.083,0.0058250997074903235,-5.145579162511149
CHL,2037,60.126790437210296,20012.198,0.003004507072996694,-5.807641760058699
PRC,2037,11053.1101127241,1457252.1730000004,0.007584898700112692,-4.881596021562493
HKC,2037,5.385413980975809,8134.87699999999,0.0006620154159645949,-7.3202217153428215
INA,2037,1214.28550936888,313524.572,0.003873015443806682,-5.55372189090088
JPN,2037,1250.31591105732,115657.089,0.01081054280258878,-4.527233435586213
KOR,2037,857.5683980523559,50377.613,0.01702280729442969,-4.073201228519854
MAS,2037,355.626576070774,38072.539,0.00934076332736238,-4.673367303382503
MEX,2037,639.99780062108,147464.087,0.0043400248402248615,-5.439875207332087
NZ,2037,32.3643753902733,5365.265,0.00603220444661602,-5.110642755181095
PNG,2037,2.55831297664679,11963.133,0.00021384974794201402,-8.450236901959276
PE,2037,90.4980688305201,37875.782,0.002389338623570072,-6.036738677874291
RP,2037,385.7757677564669,132365.99300000002,0.0029144628390803283,-5.838069750918396
RUS,2037,635.4233444478111,140257.453,0.0045304069827063745,-5.396943501865678
SIN,2037,150.269276190006,6417.695,0.02341483604160154,-3.7543854386516715
CT,2037,584.884854138666,23809.182,0.024565516536379367,-3.706411586251867
THA,2037,557.7413723441299,69596.352,0.008013945505996203,-4.826572066642039
USA,2037,2805.4442802719,361997.62,0.007749897030460863,-4.860075722097293
VN,2037,296.85436185029704,106955.382,0.0027754971867642625,-5.886925381430586
AUS,2038,103.141824192801,30113.684,0.0034250815739715204,-5.676629990333612
BD,2038,4.17758941021051,486.435,0.008588176036285445,-4.757368901238393
CDA,2038,254.0589657500029,43004.972,0.005907664949764481,-5.1315046272000115
CHL,2038,60.98930461297471,20065.862,0.003039455998101388,-5.796076727570074
PRC,2038,11226.5535167121,1454828.444,0.0077167542076955024,-4.864361442772567
HKC,2038,5.457282290663749,8139.274,0.0006704876000812541,-7.307505348953811
INA,2038,1253.4737301508205,315300.098,0.003975494261187386,-5.527606196168644
JPN,2038,1264.5725541257898,114892.928,0.011006530829519722,-4.509266470586353
KOR,2038,873.2339481000403,50196.3,0.01739638077109349,-4.051493096058293
MAS,2038,367.0888387019951,38309.224,0.00958225723136535,-4.647842095612765
MEX,2038,656.564690576637,148264.124,0.004428344989086078,-5.419729356356256
NZ,2038,33.285306530749104,5388.73,0.006176836941310681,-5.0869489603324105
PNG,2038,2.7432440440118,12140.216,0.00022596336375001896,-8.395137679133597
PE,2038,93.0905655707093,38107.859,0.0024428180436667753,-6.014602970173451
RP,2038,400.07643585795,133480.50400000002,0.0029972649478305084,-5.810055090207194
RUS,2038,644.7439422317168,139834.566,0.004610762279132878,-5.379362082251865
SIN,2038,152.48317130193095,6429.411,0.023716507048924224,-3.741583973329968
CT,2038,591.8808382340069,23746.175,0.024925312739167756,-3.6918714160046155
THA,2038,573.439627560247,69418.5279999999,0.008260613471381125,-4.796256424064148
USA,2038,2849.46021138865,363569.997,0.007837445979869044,-4.848842265567548
VN,2038,310.913861397201,107252.235,0.0028989033319184536,-5.843422774918195
AUS,2039,105.523647207346,30343.71,0.0034776119072897154,-5.661409454299201
BD,2039,4.166351275108419,487.69,0.00854303199800779,-4.762639299296108
CDA,2039,259.17882204429696,43248.162,0.005992828597994453,-5.1171917582831075
CHL,2039,61.8513101846553,20113.506,0.0030751133186156256,-5.784413526820342
PRC,2039,11390.8107322881,1452084.26599999,0.007844455724092378,-4.847948273904735
HKC,2039,5.52751359555037,8141.104,0.0006789636387829426,-7.294942982969178
INA,2039,1293.34543736805,317004.821,0.004079892013276511,-5.501684758250521
JPN,2039,1278.81868331293,114125.389,0.011205382908380974,-4.491360999320629
KOR,2039,888.660827320112,49998.017,0.01777392146012735,-4.03002298248245
MAS,2039,378.37686709548797,38536.268,0.009818721083616297,-4.623464400981479
MEX,2039,673.387768131634,149028.87900000002,0.004518505222948325,-5.399574042719794
NZ,2039,34.2334053581143,5411.29,0.006326292872515481,-5.063040858534945
PNG,2039,2.93747566105932,12316.705,0.0002384952518599187,-8.341161156178208
PE,2039,95.52775513302029,38333.101,0.002492043498725039,-5.994652222862147
RP,2039,416.92329811872,134564.430999999,0.0030983172523408,-5.7768961366976885
RUS,2039,654.1239653315059,139425.187,0.004691576747402934,-5.361986559548208
SIN,2039,154.868526804001,6438.647,0.024052961251641997,-3.7274971610437126
CT,2039,598.4737016594688,23674.177000000003,0.02527959901877344,-3.6777575714284287
THA,2039,592.7558784731331,69222.586,0.00856304152626042,-4.760299833450785
USA,2039,2894.6949106846996,365093.536,0.007928639171208715,-4.837273863205148
VN,2039,324.05086461931705,107531.321,0.003013548625700572,-5.804636949216299
AUS,2040,107.963651356284,30572.49,0.003531398697204055,-5.646061255013338
BD,2040,4.1550784548682405,488.817,0.008500274038890301,-4.767656876136113
CDA,2040,264.41894300791097,43486.273,0.006080515177925479,-5.10266585338229
CHL,2040,62.7123947099537,20156.641,0.0031112522522950973,-5.7727299803630565
PRC,2040,11546.4114821395,1449031.42,0.007968365159493574,-4.832275931500226
HKC,2040,5.596130767472229,8140.298000000002,0.0006874601848080044,-7.2825066431071095
INA,2040,1333.86087409851,318637.86,0.004186134297093603,-5.475977573033016
JPN,2040,1293.07612557989,113356.481,0.011407165379277167,-4.473513578989647
KOR,2040,903.8385833743993,49783.741,0.018155296593206992,-4.00879293752623
MAS,2040,389.49251438675003,38754.576,0.010050232890865585,-4.600159471525091
MEX,2040,690.4435222369573,149759.03,0.004610363209730707,-5.379448637716901
NZ,2040,35.210719313507305,5433.0,0.006480898088258293,-5.038896184354176
PNG,2040,3.14519180273878,12492.601,0.0002517643685841547,-8.287016953181379
PE,2040,98.1002988835396,38552.118,0.002544615029543632,-5.973775905826669
RP,2040,430.888826538962,135618.864,0.0031772042165090103,-5.751753646091419
RUS,2040,663.5637231689659,139031.166,0.004772769604542955,-5.344828512698978
SIN,2040,156.95466072974205,6445.489000000001,0.024351086586253116,-3.715178806783719
CT,2040,604.633642867369,23593.256,0.025627392966336184,-3.66409346183144
THA,2040,607.9690005254611,69008.295,0.008810085809618411,-4.731858099056692
USA,2040,2941.1663093812404,366572.15,0.00802343088360979,-4.825389157606396
VN,2040,340.041467847577,107795.035,0.0031545188314802903,-5.758919304451688
AUS,2041,110.46187262089501,30800.208,0.0035864002158977307,-5.630606304924036
BD,2041,4.14377190579242,489.799,0.008460147745896623,-4.772388641462525
CDA,2041,269.780367726295,43719.526,0.0061707066020408145,-5.0879419254111795
CHL,2041,63.5720969726546,20195.132,0.0031478921243324677,-5.761022217015264
PRC,2041,11694.011515445,1445680.248,0.008088933587923655,-4.817258375151411
HKC,2041,5.67201892507238,8137.076,0.0006970586147987778,-7.268641054902049
INA,2041,1374.9968280873798,320198.985,0.004294194836649404,-5.450491206393442
JPN,2041,1307.36725301719,112587.239,0.01161203760416569,-4.455712994436633
KOR,2041,918.773708121743,49553.53599999991,0.018541032230711945,-3.9877690445198413
MAS,2041,403.16168125934195,38964.533,0.010346888573240232,-4.571069425409266
MEX,2041,707.7074356855603,150454.446,0.004703798754378852,-5.359384851108196
NZ,2041,36.2189840936782,5453.896,0.006640937798168173,-5.01450209080259
PNG,2041,3.36299760927842,12667.861,0.0002654747797815606,-8.233990713200802
PE,2041,100.807402307092,38765.025,0.002600473037411739,-5.9520619130372605
RP,2041,447.374810224671,136643.591,0.0032740270286417683,-5.721734544526107
RUS,2041,673.0635255166629,138653.905,0.004854270245880654,-5.327896498344811
SIN,2041,159.20952415729195,6450.0030000000015,0.02468363567540851,-3.7016147781765394
CT,2041,610.2761595339648,23503.482999999902,0.025965349881716143,-3.6509923266479647
THA,2041,626.754438680891,68775.781,0.0091130108530631,-4.698052122525906
USA,2041,2988.8864908596893,368006.425,0.008121832358931476,-4.8131994902990005
VN,2041,356.056351325768,108044.733,0.003295453109461319,-5.7152116062295875
AUS,2042,113.030781438656,31026.902,0.0036429928272779543,-5.614949729862959
BD,2042,4.116290256985598,490.658,0.008389326693920405,-4.780795012745906
CDA,2042,275.263697338926,43948.081,0.0062633837718403685,-5.073034701275866
CHL,2042,64.4355360417842,20228.161,0.0031854371755190305,-5.749165738617899
PRC,2042,11833.722389901,1442035.132,0.008206264970457738,-4.802857395639707
HKC,2042,5.7373990183653705,8131.813,0.0007055497978575467,-7.256533203963916
INA,2042,1416.725659545,321687.66,0.004404041048839113,-5.4252327393569875
JPN,2042,1321.6861262963198,111818.498,0.011819923804524004,-4.437968713342729
KOR,2042,933.478544570876,49307.319,0.018931845484660724,-3.9669098285676423
MAS,2042,413.91934500196487,39166.389,0.010568228411405627,-4.549903098501583
MEX,2042,725.150273337263,151114.75400000002,0.004798672890254402,-5.339415880493264
NZ,2042,37.26298751792769,5473.98699999999,0.006807284620501977,-4.98976197247699
PNG,2042,3.5952304867637004,12842.389,0.00027995028703488897,-8.180898516862204
PE,2042,103.503916762054,38971.595,0.0026558809502678555,-5.930978871313847
RP,2042,463.675458787394,137637.9,0.0033688065481048027,-5.6931967373685035
RUS,2042,680.253463867433,138293.612,0.004918907345246236,-5.314668857441836
SIN,2042,161.17227412107505,6452.27,0.024979158361487515,-3.6897134673468055
CT,2042,615.881638353741,23405.196,0.026313885102852416,-3.6376585284365457
THA,2042,645.265947916992,68525.507,0.009416434495216387,-4.665298765736996
USA,2042,3037.87620258906,369396.555,0.008223888830227613,-4.800712088085935
VN,2042,372.095542683769,108280.678,0.0034363983450839586,-5.673331348784717
AUS,2043,115.671961542718,31252.712000000003,0.0037011815660259496,-5.5991031681416406
BD,2043,4.10502612927443,491.3730000000001,0.008354195548543426,-4.78499140540718
CDA,2043,280.86621851757,44172.49400000001,0.00635839621185007,-5.057979101377891
CHL,2043,65.3027545702825,20255.949,0.003223880281801781,-5.737169588463391
PRC,2043,11966.410705046,1438094.71199999,0.008321017110482278,-4.78897078276476
HKC,2043,5.80994315985458,8124.69199999999,0.0007150970350450931,-7.243092311128709
INA,2043,1459.0225903198202,323102.54600000003,0.004515664170346154,-5.4002029998650825
JPN,2043,1335.99634226268,111051.701,0.012030399626770957,-4.420318530364339
KOR,2043,947.9852678159821,49045.767,0.019328584826005107,-3.946170199719516
MAS,2043,424.510211572682,39360.772,0.010785108878776109,-4.529588903802443
MEX,2043,742.7395118551311,151740.131999999,0.004894812611966991,-5.319579285250909
NZ,2043,38.3428709250485,5493.2930000000015,0.006979942800256329,-4.964714557047117
PNG,2043,3.84244921288876,13016.12,0.00029520695974597346,-8.127833889140627
PE,2043,106.333956596531,39171.666,0.002714563036367435,-5.909124282796876
RP,2043,479.79226602882704,138601.775999999,0.003461660303897048,-5.66600694838923
RUS,2043,689.8656684771071,137949.04,0.005000873282460734,-5.298142725306559
SIN,2043,163.301061704267,6452.433000000001,0.025308447480859853,-3.6766170464542616
CT,2043,620.9124767776091,23299.259,0.02664945167473391,-3.6249867036388417
THA,2043,663.506322650401,68257.808,0.009720592296934014,-4.633508726467745
USA,2043,3088.12816561943,370746.305,0.008329491417640509,-4.787952878972137
VN,2043,388.1590700279409,108502.624,0.003577416432140304,-5.633114406096422
AUS,2044,118.387219399112,31477.766,0.003760979079618039,-5.583075961961406
BD,2044,4.09373035397765,491.954,0.008321368164457754,-4.788928594824782
CDA,2044,286.58321871476096,44393.406,0.0064555357323734285,-5.042817263181886
CHL,2044,66.17388650027371,20278.708,0.0032632200483518827,-5.725040826209303
PRC,2044,12092.9871340378,1433854.12,0.008433903397395684,-4.775495577672182
HKC,2044,5.88081257484648,8115.96099999999,0.000724598427080476,-7.229892950247475
INA,2044,1501.8326692238202,324442.07,0.004628970186338104,-5.3754208575806395
JPN,2044,1350.25147493798,110288.3,0.012242925812964565,-4.402806993455841
KOR,2044,962.349009565958,48769.677,0.01973252784852272,-3.925486845080408
MAS,2044,437.6043835816069,39548.357,0.011065045852135068,-4.503964161598414
MEX,2044,760.4441186547307,152330.831,0.0049920565237035345,-5.299907325121835
NZ,2044,39.4584380275193,5511.82,0.007158876383394106,-4.9394022400178965
PNG,2044,4.10110370613584,13188.99,0.0003109490344701027,-8.07588153551615
PE,2044,109.009111857368,39364.97,0.0027691907769107405,-5.889200139762967
RP,2044,495.7267145340592,139535.238,0.003552699100524408,-5.640047654377169
RUS,2044,699.5388266529611,137618.025999999,0.005083191838930797,-5.2818158999486595
SIN,2044,165.367244658932,6450.679,0.02563563380830638,-3.663771949717947
CT,2044,625.7328489868789,23186.81,0.026986586295694788,-3.612415340288891
THA,2044,681.4783319886461,67973.162,0.010025697083043543,-4.602603773738729
USA,2044,3139.60086724163,372060.394,0.008438417305018578,-4.774960511060991
VN,2044,404.246961046268,108709.692,0.0037185917245195397,-5.594410251049837
AUS,2045,121.178160815371,31702.144,0.0038223963910885964,-5.566877725541198
BD,2045,4.082403853374442,492.384,0.008291097707022245,-4.7925729052085035
CDA,2045,292.410744775606,44611.362,0.006554624913169116,-5.027584384888184
CHL,2045,67.04920111994541,20296.684,0.0033034559300398727,-5.712786106967797
PRC,2045,12214.414749700902,1429312.245,0.00854565878969357,-4.762331868874538
HKC,2045,5.94146951446736,8105.7930000000015,0.00073299053090393,-7.21837777443674
INA,2045,1545.0042339774698,325705.345,0.004743564260443653,-5.350966472170578
JPN,2045,1364.4319730627801,109529.352,0.012457226744688311,-4.385454363053238
KOR,2045,976.642287990822,48479.728,0.020145374742837292,-3.9047805582364785
MAS,2045,447.848662570366,39729.694,0.011272391440275528,-4.48539877820771
MEX,2045,778.2400245822072,152887.033,0.005090294509032739,-5.280419589772776
NZ,2045,40.60973907310421,5529.569,0.007344105674981939,-4.913857236472547
PNG,2045,4.3631879065405785,13360.906,0.00032656377543114056,-8.026885297752212
PE,2045,111.817309092936,39551.25700000001,0.002827149313938011,-5.868486384566762
RP,2045,511.48027715574494,140438.21300000002,0.0036420306569675937,-5.6152138800933695
RUS,2045,706.8770620924089,137298.524,0.005148468035187391,-5.269056077454793
SIN,2045,167.151678267063,6447.175,0.025926344215421948,-3.6524956760497953
CT,2045,630.2450392191281,23068.795,0.027320241010383425,-3.600127422562111
THA,2045,699.1847201854988,67672.072,0.010331953781251131,-4.572513877117904
USA,2045,3192.23669273082,373343.357,0.00855040442766153,-4.7617766956712675
VN,2045,420.359243684348,108901.041,0.0038600112526412673,-5.557085180317609
AUS,2046,124.045987250942,31925.961,0.0038854268866312905,-5.550522420470196
BD,2046,4.055329200784881,492.676,0.008231229450561588,-4.799819888990717
CDA,2046,298.348265639495,44826.84400000001,0.006655571506204964,-5.012300954608094
CHL,2046,67.9290625374824,20309.993,0.0033446127991025106,-5.700404347228392
PRC,2046,12331.733847330901,1424476.521,0.008657028505232135,-4.749383744016006
HKC,2046,6.026108234082432,8094.354,0.0007444829116792312,-7.202820658851471
INA,2046,1588.3884749886802,326892.322,0.0048590571515126635,-5.326910861636873
JPN,2046,1378.5746098698605,108775.261,0.012673604247843272,-4.36823385408173
KOR,2046,990.9411881225647,48176.623,0.020568921738714743,-3.8839739958105626
MAS,2046,460.563362023973,39905.065,0.011541476301917387,-4.461808096975455
MEX,2046,796.1139840069179,153408.99800000002,0.005189486890507673,-5.261120451719232
NZ,2046,41.79719710091381,5546.57199999999,0.007535680975729493,-4.888106075973386
PNG,2046,4.650003562566781,13531.839,0.0003436342660126817,-7.975932646363542
PE,2046,114.614496152409,39730.464,0.0028848013492218214,-5.8482992378150325
RP,2046,527.054415321516,141310.851,0.0037297519022195685,-5.591413561688827
RUS,2046,716.6643586047929,136989.919,0.005231511660393003,-5.253055006264264
SIN,2046,169.31610654545904,6442.025,0.026283056421770958,-3.6388307899300174
CT,2046,634.888464126083,22945.726,0.027669138214501603,-3.5874376307893336
THA,2046,716.62820747336,67355.05,0.010639561658307135,-4.543175993444805
USA,2046,3245.9929194131605,374598.068,0.008665268715195724,-4.748432344732147
VN,2046,436.49594565922007,109076.751,0.004001732190017468,-5.521027964095889
AUS,2047,126.97691604193402,32149.253,0.003949607041940726,-5.534139188070855
BD,2047,4.04404819301507,492.827,0.008205817037246477,-4.80291198142732
CDA,2047,304.39735387837396,45040.171,0.006758352535525985,-4.996976126391255
CHL,2047,68.80800257463079,20318.734,0.0033864315844988565,-5.687978541935104
PRC,2047,12446.9391553174,1419358.625,0.008769411011482316,-4.7364856343194415
HKC,2047,6.10043440177271,8081.851,0.0007548313377433846,-7.189016227388714
INA,2047,1631.92167276873,328003.99600000004,0.004975310339721379,-5.303267530473629
JPN,2047,1392.6182869774098,108025.99,0.012891511449952087,-4.351186211344885
KOR,2047,1005.41080966426,47860.608,0.02100706304575696,-3.862896562294587
MAS,2047,473.08227244132485,40074.627,0.011805032457103714,-4.439229359011446
MEX,2047,814.0608953722559,153896.747,0.0052896562873564566,-5.242002009257529
NZ,2047,43.016128607892114,5562.882,0.007732705566627535,-4.86229646900219
PNG,2047,4.98862476497334,13701.743,0.00036408687310609606,-7.918118056423483
PE,2047,117.543701685483,39902.535,0.002945770279644714,-5.82738494102052
RP,2047,545.046038228307,142152.969,0.003834221979762568,-5.563788738339707
RUS,2047,726.513530914664,136691.346999999,0.005314992842338947,-5.237223613879829
SIN,2047,171.20090100032004,6435.31699999999,0.02660333609056404,-3.6267186541200327
CT,2047,639.2436464232221,22817.979,0.02801491080446792,-3.5750183818190413
THA,2047,737.4622928025819,67022.652,0.0110031798324331,-4.5095709722823525
USA,2047,3300.84480129578,375827.634,0.008782868801222265,-4.7349521819678735
VN,2047,452.65709524188,109236.674,0.004143819824117677,-5.486137253706264
AUS,2048,129.96796535989702,32371.843,0.004014846030233651,-5.517756280952948
BD,2048,4.0172279185446005,492.83,0.00815134614074752,-4.809572194724667
CDA,2048,310.559475556385,45251.593,0.006862951223758796,-4.981617722212063
CHL,2048,69.68569072522541,20323.082,0.0034288938422442727,-5.67551756478949
PRC,2048,12561.2148269345,1413967.251,0.008883667438585182,-4.7235408073983445
HKC,2048,6.181375684059409,8068.58699999999,0.0007661038647856702,-7.174192803700706
INA,2048,1675.57977348458,329041.879,0.0050922994318439935,-5.280025795647466
JPN,2048,1406.68112165602,107281.347,0.013112075500469061,-4.334221679437215
KOR,2048,1020.10280355053,47531.236,0.021461735258694516,-3.8414836849043907
MAS,2048,485.40748278333,40238.61,0.01206322690528649,-4.417593552554534
MEX,2048,832.083604532698,154349.943,0.005390890261182008,-5.223044738649672
NZ,2048,44.2663122447478,5578.512,0.007935146907409683,-4.836453411323892
PNG,2048,5.2932262099715714,13870.481000000002,0.00038161807149813843,-7.871090262336043
PE,2048,120.461419322609,40067.277,0.003006478811190713,-5.806985715175971
RP,2048,562.833828521488,142963.816999999,0.003936897043826775,-5.537362418282779
RUS,2048,736.4249001948169,136399.881999999,0.005399014202921542,-5.221538897091633
SIN,2048,173.24067280599303,6427.251,0.02695408547231048,-3.6136203985965496
CT,2048,643.5640245782989,22686.171,0.02836812014589412,-3.5624892943978987
THA,2048,757.9907373948579,66675.564,0.011368343841753748,-4.476922642185063
USA,2048,3356.75143481491,377037.244,0.008902970431257741,-4.7213703016072
VN,2048,472.010576425093,109379.296,0.004315355772861192,-5.445575507588063
AUS,2049,133.016302035242,32593.518,0.0040810661198107554,-5.501397020824793
BD,2049,4.005993178653839,492.692,0.008130826517690239,-4.812092697897193
CDA,2049,316.83643419835204,45461.265,0.00696937127020887,-4.9662302634134585
CHL,2049,70.56144839749341,20323.217,0.0034719625538365017,-5.663035267427533
PRC,2049,12675.6122438269,1408312.31,0.009000569088135641,-4.710467471629906
HKC,2049,6.260470696873631,8054.884,0.0007772266735155504,-7.1597785210350455
INA,2049,1719.3427079857404,330008.087,0.005210001741520172,-5.2571750889520095
JPN,2049,1420.93071941163,106540.925,0.013336947463255363,-4.317217090522213
KOR,2049,1035.06134384432,47187.764,0.02193495211691573,-3.819673927319808
MAS,2049,497.5410641376941,40397.165,0.012316237145297055,-4.396836794047038
MEX,2049,850.189703991477,154768.043,0.005493315593526482,-5.204223272507907
NZ,2049,45.547851005557604,5593.464,0.008143048923807787,-4.810590608433675
PNG,2049,5.651529040101272,14037.961,0.0004025890255786629,-7.817594304000796
PE,2049,123.36768207109898,40224.491,0.003066979320412009,-5.7870621364837715
RP,2049,577.8512045176582,143742.427,0.004020046249237591,-5.5164618716319165
RUS,2049,746.3987879333839,136111.929,0.005483713245540616,-5.20597280793793
SIN,2049,175.21860310714,6417.931,0.02730141584681107,-3.600816715615485
CT,2049,647.886548878397,22550.98,0.028729862244496557,-3.549818200833741
THA,2049,774.6138093955127,66314.572,0.011680898873863088,-4.449800346164511
USA,2049,3413.6549403999898,378232.679,0.009025277639746167,-4.707726011829599
VN,2049,488.2231283856049,109502.617,0.004458552149357352,-5.412931195842885
AUS,2050,136.120717873883,32814.106,0.004148237891164337,-5.485071639448277
BD,2050,3.994730764597041,492.391,0.008112924006728476,-4.814296932465232
CDA,2050,323.232593923918,45669.453,0.007077654158106908,-4.950812759780333
CHL,2050,71.43460165130779,20319.303,0.0035156029540633254,-5.65054423100126
PRC,2050,12790.966010858001,1402405.167,0.009120735085581727,-4.697204876654798
HKC,2050,6.337745235546301,8041.04199999999,0.000788174621590872,-7.145790891652626
INA,2050,1763.1864968659802,330904.672,0.005328381996570843,-5.234707652261002
JPN,2050,1435.55901829397,105804.023,0.01356809483788693,-4.300034210136342
KOR,2050,1050.3268669071401,46829.924000000006,0.02242854092411382,-3.7974209827614254
MAS,2050,506.924840474901,40550.371,0.012501114736407738,-4.381937459737466
MEX,2050,868.3894105340529,155150.814,0.005597066416512986,-5.185512672694689
NZ,2050,46.861351914029406,5607.7930000000015,0.008356469633245983,-4.784719233750114
PNG,2050,5.9747938368933475,14204.06,0.00042063986190521213,-7.773733525279609
PE,2050,126.404710174795,40373.987,0.003130845367706563,-5.7664522253673525
RP,2050,595.249764069233,144488.171,0.004119712776136069,-5.491971832580953
RUS,2050,758.8756332028879,135824.486,0.005587178391404978,-5.1872808792842475
SIN,2050,177.135767208944,6407.528,0.027644946258361103,-3.5883123431854087
CT,2050,651.863728495309,22412.979,0.029084207346792634,-3.5375599549805483
THA,2050,794.5640513368448,65940.494,0.012049713357270947,-4.4187144071067515
USA,2050,3471.49806091174,379419.097,0.009149507993562433,-4.694055172335792
VN,2050,507.632919493796,109605.01,0.004631475509137731,-5.374879777174115
