economy,item,unit,item_code_new,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070
10_MAS,8th_nonspecified_production,index,14_13_nonspecified_industry,267.1453397142891,269.45538581175583,258.80045552718246,275.69030974310505,281.33074104370803,287.4445274079824,293.2251774800897,299.46278778437687,305.75647945722955,312.1012255122805,318.4905956233953,324.91608782713564,331.71396970796945,340.2045912826572,346.65317847136464,352.7952933772145,358.64746395861675,367.3364523368532,375.6425160115957,380.5806777920057,388.20626071036673,395.4671223677717,402.3656957793796,411.6903617856037,417.8342426476769,423.6332761376134,431.72095574514026,436.78613945924235,444.05139869504836,450.89144324975615,457.31199702309203,463.31909679033424,466.5627138831214,466.5627138831214,466.5627138831214,466.5627138831214,466.5627138831214,466.5627138831214,466.5627138831214,466.5627138831214,466.5627138831214,466.5627138831214,466.5627138831214,466.5627138831214,466.5627138831214,466.5627138831214,466.5627138831214,466.5627138831214,466.5627138831214,466.5627138831214,466.5627138831214,466.5627138831214,466.5627138831214
11_MEX,8th_steel_production_projection,thousand tonnes,14_1_iron_and_steel,20203.97,20749.477189999998,20299.44696659539,21218.65948468262,22143.45155733359,23093.5553194192,24068.861086619156,25056.96367037933,26081.64729543219,27130.89383990638,27929.747936303636,28749.703839020807,29533.26394910613,30246.319330940387,31035.154141348226,31873.377950546386,32731.722426933928,33511.591291714794,34307.491584892996,35085.128060817224,35842.431630062165,36685.78296253422,37731.32777696644,38727.93375692663,39631.05647445496,40552.55908841385,41492.78979308473,42452.10309310082,43388.07088986776,44341.92517273794,45313.98331363405,46258.90281063927,47220.73215138665,47220.73215138665,47220.73215138665,47220.73215138665,47220.73215138665,47220.73215138665,47220.73215138665,47220.73215138665,47220.73215138665,47220.73215138665,47220.73215138665,47220.73215138665,47220.73215138665,47220.73215138665,47220.73215138665,47220.73215138665,47220.73215138665,47220.73215138665,47220.73215138665,47220.73215138665,47220.73215138665
11_MEX,8th_steel_production_projection_nz,thousand tonnes,14_1_iron_and_steel,20203.97,20749.477189999998,20299.44696659539,21213.90650495805,22128.57115788706,23062.5175810699,24014.94683778513,24972.772272446855,25958.959226554478,26960.728873742486,27704.52244894528,28459.906824323476,29169.41413725314,29799.15774595176,30492.907928190587,31223.671014402444,31961.872315452434,32610.799717793492,33262.348161250804,33882.69055191689,34469.52312890425,35124.43603964875,35956.446118337924,36723.9955526082,37385.085241934634,38045.437675331734,38704.474318989414,39361.58998792306,39976.72720422277,40587.40568451184,41192.948415158884,41751.43532077055,42302.22069049818,41974.319926438955,41635.841718377815,41286.78606631477,40927.15297024981,40556.94243018294,40176.15444611416,39784.78901804347,39382.84614597087,38970.325829896356,38547.22806981993,38113.5528657416,37669.30021766136,37214.4701255792,36749.06258949514,36273.07760940916,35786.515185321274,35289.375317231475,34781.65800513977,34263.363249046146,33734.491048950615
11_MEX,8th_chemicals_production_projection,thousand tonnes,14_2_chemical_incl_petrochemical,4661.321513794064,4838.552761702189,4729.64412825297,4916.705032250421,5113.0266429241165,5318.320503716368,5532.294140225206,5755.229622591127,5987.548216925373,6229.726727259537,6431.670155327974,6640.966522970882,6857.727449699652,6992.583873196617,7126.383894044055,7258.972044708254,7390.071591551464,7519.1756700962205,7645.648647788155,7768.735337288452,7887.709231909055,8001.800175567388,8110.227908181617,8165.55890715522,8216.144803431001,8260.578056183012,8297.612538014711,8326.248923869805,8385.409177267911,8425.349382637387,8447.505948497204,8452.98787564225,8442.746873873757,8442.746873873757,8442.746873873757,8442.746873873757,8442.746873873757,8442.746873873757,8442.746873873757,8442.746873873757,8442.746873873757,8442.746873873757,8442.746873873757,8442.746873873757,8442.746873873757,8442.746873873757,8442.746873873757,8442.746873873757,8442.746873873757,8442.746873873757,8442.746873873757,8442.746873873757,8442.746873873757
11_MEX,8th_chemicals_production_projection_nz,thousand tonnes,14_2_chemical_incl_petrochemical,4661.321513794064,4838.552761702189,4729.64412825297,4915.721691243971,5109.958826938362,5311.938519111908,5521.229551944756,5737.963933723354,5962.400514414287,6194.840257586884,6385.362130209613,6581.1978242641435,6782.292447752956,6900.281766070421,7015.212305296967,7126.858753494564,7234.880088128883,7338.715454013911,7437.687004568317,7531.012035967426,7617.949576177765,7697.7317688958265,7769.598336037989,7788.310085644649,7800.407876377393,7804.59414748171,7799.755785733828,7785.042743818268,7796.7534530237035,7788.392969310001,7761.568465479231,7717.577930461373,7657.571414603497,7605.2263839854795,7551.192803992688,7495.470674625121,7438.059995882779,7378.960767765663,7318.172990273772,7255.696663407106,7191.531787165665,7125.67836154945,7058.13638655846,6988.905862192695,6917.986788452155,6845.379165336841,6771.082992846752,6695.098270981888,6617.424999742249,6538.0631791278365,6457.012809138648,6374.273889774685,6289.846421035947
11_MEX,8th_aluminium_production_projection,thousand tonnes,14_3_non_ferrous_metals,282.624,279.27674929253834,243.90325006736788,250.723809617386,256.8423746300334,263.42402986426634,270.3210363810174,277.5155669843627,284.99421163613715,292.7652937147799,298.4793654859735,304.3848919803789,310.4761270721816,316.75025191971093,323.1923325262381,329.80668453323574,336.5996722722221,343.5757213698499,350.73446360002305,358.07158922153747,365.5798627547077,373.2491064262209,381.0678402655964,389.02638717675774,397.1134928493525,405.31505634195184,413.6179048620651,422.013084061785,430.4974612062854,439.0730675306757,447.74733135317933,456.5309597875378,465.43529590971144,465.43529590971144,465.43529590971144,465.43529590971144,465.43529590971144,465.43529590971144,465.43529590971144,465.43529590971144,465.43529590971144,465.43529590971144,465.43529590971144,465.43529590971144,465.43529590971144,465.43529590971144,465.43529590971144,465.43529590971144,465.43529590971144,465.43529590971144,465.43529590971144,465.43529590971144,465.43529590971144
11_MEX,8th_cement_production_projection,thousand tonnes,14_4_nonmetallic_mineral_products,41407.90930525165,42032.53865085709,40411.30781305953,41445.80085561304,42494.18369529168,43555.764312265674,44630.844829031,45719.092578527205,46822.11092649513,47941.24075895715,48695.01589074446,49454.67552217057,50220.91164063752,50993.83042625447,51772.92397296892,52557.33722454953,53347.073891277476,54140.45351544956,54936.14828151583,55732.375358406855,56528.45561896693,57322.55570878576,58112.88177931808,58898.3559762947,59677.74551605527,60449.90490289532,61213.17507771562,61967.23581071441,62710.49174389265,63440.37428637777,64157.50697342077,64860.983145392405,65550.90979732182,65550.90979732182,65550.90979732182,65550.90979732182,65550.90979732182,65550.90979732182,65550.90979732182,65550.90979732182,65550.90979732182,65550.90979732182,65550.90979732182,65550.90979732182,65550.90979732182,65550.90979732182,65550.90979732182,65550.90979732182,65550.90979732182,65550.90979732182,65550.90979732182,65550.90979732182,65550.90979732182
11_MEX,8th_cement_production_projection_nz,thousand tonnes,14_4_nonmetallic_mineral_products,41407.90930525165,42032.53865085709,40411.30781305953,41437.18012903507,42467.66732466582,43501.40671840397,44538.012671786615,45576.4490096822,46617.5919459682,47662.030972776985,48330.38761175456,48991.77975928305,49646.38441146862,50293.78712216285,50932.960054431474,51562.53194556325,52181.97379749197,52789.10779570394,53382.114518928305,53958.74824500091,54517.851509511514,55057.16830717454,55574.51110319746,56068.407768345685,56537.26383601837,56979.5967622299,57393.472952866156,57778.25066991011,58132.12416265453,58452.438298485606,58739.53382452933,58992.361390397295,59210.82580172484,58788.15353535171,58351.84667974074,57901.90523489192,57438.32920080526,56961.11857748076,56470.273364918416,55965.79356311822,55447.67917208019,54915.93019180431,54370.546622290596,53811.528463539034,53238.875715549635,52652.58837832239,52052.6664518573,51439.10993615437,50811.91883121359,50171.09313703497,49516.63285361851,48848.53798096421,48166.80851907207
11_MEX,8th_transport_production_projection,GVA millions USD,14_5_transportation_equipment,45678.792385,45907.186346924995,44689.182617166676,46621.38854619695,48606.25913177328,50644.83934099596,52738.19162278726,54887.396171520646,57093.55119435913,59357.773182352845,61200.33739155501,63073.81710762302,64978.64638427326,66915.2648647457,68884.11785018921,70885.65636885505,72920.33724610924,74765.88469059256,76633.69670277362,78523.99455477537,80437.00152556667,82372.9429182159,84332.04607728746,86314.54040638302,88320.65738582812,90350.63059050558,92404.69570783658,94483.09055591133,96586.05510176938,98713.83147983227,100866.66401048793,103044.79921883035,105248.48585355311,105248.48585355311,105248.48585355311,105248.48585355311,105248.48585355311,105248.48585355311,105248.48585355311,105248.48585355311,105248.48585355311,105248.48585355311,105248.48585355311,105248.48585355311,105248.48585355311,105248.48585355311,105248.48585355311,105248.48585355311,105248.48585355311,105248.48585355311,105248.48585355311,105248.48585355311,105248.48585355311
11_MEX,8th_machinery_production_projection,GVA millions USD,14_6_machinery,10249.9391,10301.188795499998,10027.878942026393,10461.449797715712,10906.838162015367,11364.278516805907,11834.009266742562,12316.272798411455,12811.31554031807,13319.388023719312,13732.844026955589,14153.237211454229,14580.664975240154,15015.225970580637,15457.020119330422,15906.148628458128,16362.714005756467,16776.839422047608,17195.96082118055,17620.127854769667,18049.390624748787,18483.799687242743,18923.406056470998,19368.261208683773,19818.417086130754,20273.926101062774,20734.84113976662,21201.21556663338,21673.10322826041,22150.55845758746,22633.636078066887,23122.39140786862,23616.880264119765,23616.880264119765,23616.880264119765,23616.880264119765,23616.880264119765,23616.880264119765,23616.880264119765,23616.880264119765,23616.880264119765,23616.880264119765,23616.880264119765,23616.880264119765,23616.880264119765,23616.880264119765,23616.880264119765,23616.880264119765,23616.880264119765,23616.880264119765,23616.880264119765,23616.880264119765,23616.880264119765
11_MEX,8th_mining_production_projection,GVA millions USD,14_7_mining_and_quarrying,14796.97236,14621.724765314826,12897.418288109358,13389.35244890883,13850.572505610598,14343.414615941383,14860.484420428878,15401.28787571326,15965.541055974381,16554.160849008105,17033.529013911244,17529.906578276346,18043.260319388573,18573.716631993306,19120.67925169405,19684.669562765153,20266.34133706514,20866.2439322386,21484.642321243384,22121.557200246934,22776.817956788032,23450.053970717945,24140.790812637497,24848.64516815795,25573.111888212472,26313.477448382993,27069.05953601377,27839.426534653616,28624.51516445829,29424.601649781813,30240.330981526036,31072.586869829196,31922.319066028344,31922.319066028344,31922.319066028344,31922.319066028344,31922.319066028344,31922.319066028344,31922.319066028344,31922.319066028344,31922.319066028344,31922.319066028344,31922.319066028344,31922.319066028344,31922.319066028344,31922.319066028344,31922.319066028344,31922.319066028344,31922.319066028344,31922.319066028344,31922.319066028344,31922.319066028344,31922.319066028344
11_MEX,8th_food_beverage_tobacco_production_projection,GVA millions USD,14_8_food_beverages_and_tobacco,63243.63168999999,63559.84984844998,61873.48785725214,64548.68380146349,67296.7955117837,70119.26977590063,73017.57758559886,75993.21450176221,79047.70102451138,82182.58296854669,84733.66731486196,87327.55508980672,89964.8472535189,92646.15250499628,95372.08737677796,98143.27633074469,100960.3518550531,103515.56657836643,106101.60725056527,108718.78022941254,111367.39465120833,114047.7624546781,116760.1984050585,119505.02011838397,122282.54808597411,125093.10569912476,127937.01927400328,130814.61807675088,133726.23434879247,136672.20333235693,139652.8632962081,142668.55556158995,145719.62452838576,145719.62452838576,145719.62452838576,145719.62452838576,145719.62452838576,145719.62452838576,145719.62452838576,145719.62452838576,145719.62452838576,145719.62452838576,145719.62452838576,145719.62452838576,145719.62452838576,145719.62452838576,145719.62452838576,145719.62452838576,145719.62452838576,145719.62452838576,145719.62452838576,145719.62452838576,145719.62452838576
11_MEX,8th_pulp_paper_production_projection,tonnes,14_9_pulp_paper_and_printing,13758249.2,13454704.592871489,11722700.307315156,12049094.584939202,12341641.33995665,12658220.602671014,12991696.198117757,13341365.429234348,13706732.579374015,14088399.788170299,14373397.114395425,14669974.05274699,14977966.338845182,15360225.126876596,15754199.349386487,16160239.678285275,16578809.312008288,17010274.76057633,17422414.299215075,17847040.329599373,18283892.414010014,18732543.85947025,19192487.207217645,19663302.093299963,20144472.163150907,20635313.229502916,21135178.56829303,21643642.86497488,22160596.864246096,22686217.664499637,23220988.188697238,23765584.045412146,24320727.477372993,24320727.477372993,24320727.477372993,24320727.477372993,24320727.477372993,24320727.477372993,24320727.477372993,24320727.477372993,24320727.477372993,24320727.477372993,24320727.477372993,24320727.477372993,24320727.477372993,24320727.477372993,24320727.477372993,24320727.477372993,24320727.477372993,24320727.477372993,24320727.477372993,24320727.477372993,24320727.477372993
11_MEX,8th_wood_production_projection,GVA millions USD,14_10_wood_and_wood_products,1975.106344,1984.9818757199998,1932.3165847161315,2015.8632808760608,2101.687145319512,2189.8333614027288,2280.3478683788494,2373.2773727969857,2468.6693600616622,2566.5721061548197,2646.24278195004,2727.2502140505517,2809.6131705148796,2893.3506610870863,2978.481940153689,3065.0265097355114,3153.0041225149575,3232.803790488426,3313.5661566115214,3395.3007884746053,3478.0173404420966,3561.7255543984993,3646.43526050061,3732.1563779359844,3818.8989156876887,3906.6729733054003,3995.488741682889,4085.356503841973,4176.2866357229395,4268.289606981552,4361.375981792632,4455.556419660328,4550.841676235067,4550.841676235067,4550.841676235067,4550.841676235067,4550.841676235067,4550.841676235067,4550.841676235067,4550.841676235067,4550.841676235067,4550.841676235067,4550.841676235067,4550.841676235067,4550.841676235067,4550.841676235067,4550.841676235067,4550.841676235067,4550.841676235067,4550.841676235067,4550.841676235067,4550.841676235067,4550.841676235067
11_MEX,8th_construction_production_projection,GVA millions USD,14_11_construction,96135.53015,96616.20780075,94052.79865240646,98119.31686901537,102296.67305687688,106587.0664524623,110992.73308446379,115515.94632862837,120159.01747039761,124924.2962754595,128802.15463901014,132745.07774020435,136753.97908795855,140829.78395489373,144973.42952125895,149185.86502055585,153468.05188688665,157352.1887637329,161283.18362231262,165261.50215166298,169287.61426442664,173361.9941331637,177485.1202269641,181657.47534836514,185879.5466705747,190151.82577500315,194474.80868910672,198848.9959245448,203274.8925156532,207753.00805823685,212283.85674868323,216867.95742340118,221505.8335985846,221505.8335985846,221505.8335985846,221505.8335985846,221505.8335985846,221505.8335985846,221505.8335985846,221505.8335985846,221505.8335985846,221505.8335985846,221505.8335985846,221505.8335985846,221505.8335985846,221505.8335985846,221505.8335985846,221505.8335985846,221505.8335985846,221505.8335985846,221505.8335985846,221505.8335985846,221505.8335985846
11_MEX,8th_textiles_production_projection,GVA millions USD,14_12_textiles_and_leather,9395.581767,9442.559675834998,9192.030862835705,9589.462534055794,9997.726695825086,10417.038285389557,10847.615835797058,11289.681530122722,11743.461256457242,12209.184663668422,12588.17810426979,12973.530495216823,13365.331116172376,13763.67039649751,14168.639929317536,14580.332485754307,14998.842029326885,15378.44908577821,15762.635697760421,16151.447378305178,16544.93005322836,16943.130064678942,17346.094174717222,17753.869568922866,18166.503860032823,18584.045091609452,19006.54174173901,19434.042726760894,19866.597405027736,20304.255580696707,20747.06750755218,21195.083892860188,21648.355901254654,21648.355901254654,21648.355901254654,21648.355901254654,21648.355901254654,21648.355901254654,21648.355901254654,21648.355901254654,21648.355901254654,21648.355901254654,21648.355901254654,21648.355901254654,21648.355901254654,21648.355901254654,21648.355901254654,21648.355901254654,21648.355901254654,21648.355901254654,21648.355901254654,21648.355901254654,21648.355901254654
11_MEX,8th_nonspecified_production,index,14_13_nonspecified_industry,133.53624403099425,129.3156164472832,120.1191159961492,123.08158965606421,125.68563005833693,128.50317360324033,131.4605801849712,134.54812789667253,137.75836813292204,141.0944338039535,144.55339504941207,148.1325282753228,151.83038038516395,155.64688241167966,159.57595690211224,163.62093525081877,167.7862108527491,172.07526626998134,176.48921362397274,181.0271688786968,185.68672121989695,190.46389004786886,195.35393101586035,200.352919794707,205.45602460017201,210.656827800988,215.94926310069314,221.32935213243405,226.79609887453972,232.35121040109473,237.99928179057684,243.7467289009373,249.60040981903202,249.60040981903202,249.60040981903202,249.60040981903202,249.60040981903202,249.60040981903202,249.60040981903202,249.60040981903202,249.60040981903202,249.60040981903202,249.60040981903202,249.60040981903202,249.60040981903202,249.60040981903202,249.60040981903202,249.60040981903202,249.60040981903202,249.60040981903202,249.60040981903202,249.60040981903202,249.60040981903202
12_NZ,8th_steel_production_projection,thousand tonnes,14_1_iron_and_steel,651.819,667.0,583.6218570520599,628.1523893296877,642.3959241091225,657.0068072050536,672.0821011766268,686.6224966062646,701.4798589994228,716.0672137670407,721.4068586449254,727.2510897407614,732.3309740003235,735.2847182223614,737.7902596851096,740.522995970093,743.2083127820507,745.5574102707197,748.7749988431173,752.043121829426,755.3612343285724,758.3663359319153,761.3498152789564,762.954284585764,764.5492836942095,765.8151638228496,767.4210728643304,768.6545040454059,769.4780555452043,769.8842901042274,770.5668898117603,770.8096130929075,771.291034726252,771.291034726252,771.291034726252,771.291034726252,771.291034726252,771.291034726252,771.291034726252,771.291034726252,771.291034726252,771.291034726252,771.291034726252,771.291034726252,771.291034726252,771.291034726252,771.291034726252,771.291034726252,771.291034726252,771.291034726252,771.291034726252,771.291034726252,771.291034726252
12_NZ,8th_steel_production_projection_nz,thousand tonnes,14_1_iron_and_steel,651.819,667.0,583.6218570520599,628.0116831944779,641.9642340481212,656.12379005617,670.5766372699911,684.3154450176675,698.1800977426896,711.5760402022938,715.5894337368127,719.9203987561744,723.3086564006395,724.414268948162,724.8995882678913,725.4281752202385,725.7280532654167,725.5168270826426,725.9643172783603,726.2690999580877,726.4278776088505,726.0902646746526,725.535919968234,723.4759780841579,721.220746688691,718.4694071346654,715.8503767678469,712.6964561508998,708.9786129060176,704.6966474925216,700.488454584719,695.701924393134,690.953360549165,685.597515604026,680.0689014671082,674.3675181384118,668.4933656179367,662.4464439056829,656.2267530016504,649.8342929058393,643.2690636182494,636.531065138881,629.6202974677337,622.5367606048079,615.2804545501033,607.8513793036201,600.2495348653582,592.4749212353175,584.5275384134983,576.4073863999004,568.1144651945236,559.6487747973683,551.0103152084343
12_NZ,8th_chemicals_production_projection,thousand tonnes,14_2_chemical_incl_petrochemical,125.67196186855898,125.69541633495419,114.77491612618434,116.52096501303926,118.27067770979205,120.01950121009854,121.76276440996315,123.51400742855513,125.25945431403875,127.00818472390549,95.38463574993622,92.95533182413088,90.5224166028791,88.07621799279619,85.62349216603455,57.571229542028576,55.07041552630918,52.56396309359974,50.04844921088524,47.526122709435704,25.712743280546103,23.162041494335437,20.60599824047607,18.044909473155112,15.479066655781445,12.909189718074005,10.3346090427605,10.34184418445286,10.349057349388483,10.356248685850852,10.362736446467476,10.36920656616342,10.374980754586892,10.374980754586892,10.374980754586892,10.374980754586892,10.374980754586892,10.374980754586892,10.374980754586892,10.374980754586892,10.374980754586892,10.374980754586892,10.374980754586892,10.374980754586892,10.374980754586892,10.374980754586892,10.374980754586892,10.374980754586892,10.374980754586892,10.374980754586892,10.374980754586892,10.374980754586892,10.374980754586892
12_NZ,8th_chemicals_production_projection_nz,thousand tonnes,14_2_chemical_incl_petrochemical,125.67196186855898,125.69541633495419,114.77491612618434,116.49766082003666,118.19971530316619,119.87547780864642,121.51923888114322,123.14346540626947,124.73336460591979,126.29693888945162,94.69786637253668,92.1187338377137,89.52667002024744,86.91361191529128,84.28776568824442,56.52343316436366,53.91393680025669,51.30242797935335,48.68713139234916,46.07182335452697,24.833367460351425,22.28188391755069,19.740546314376072,17.211234655495346,14.695825882998903,12.19660244563632,9.714532500194869,9.669624312463423,9.622553523461411,9.573316285200528,9.521282247014316,9.467085594907202,9.41010754441031,9.345782663731871,9.279382786902515,9.210907913922242,9.14035804479105,9.067733179508942,8.993033318075916,8.916258460491974,8.837408606757114,8.756483756871335,8.67348391083464,8.588409068647028,8.501259230308499,8.41203439581905,8.320734565178686,8.227359738387403,8.131909915445204,8.034385096352088,7.934785281108053,7.833110469713101,7.729360662167232
12_NZ,8th_aluminium_production_projection,thousand tonnes,14_3_non_ferrous_metals,345.40718,350.30821732710143,291.84453099700346,333.1509516912993,342.1795981560735,351.2880845038069,360.40221657414673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12_NZ,8th_cement_production_projection,thousand tonnes,14_4_nonmetallic_mineral_products,650.0000000000001,650.0000000000001,534.105,601.5285714285715,609.607142857143,617.6857142857143,625.7642857142857,633.8428571428573,641.9214285714287,650.0000000000001,650.0000000000001,650.0000000000001,650.0000000000001,650.0000000000001,650.0000000000001,650.0000000000001,650.0000000000001,650.0000000000001,650.0000000000001,650.0000000000001,650.0000000000001,650.0000000000001,650.0000000000001,650.0000000000001,650.0000000000001,650.0000000000001,650.0000000000001,650.0000000000001,650.0000000000001,650.0000000000001,650.0000000000001,650.0000000000001,650.0000000000001,650.0000000000001,650.0000000000001,650.0000000000001,650.0000000000001,650.0000000000001,650.0000000000001,650.0000000000001,650.0000000000001,650.0000000000001,650.0000000000001,650.0000000000001,650.0000000000001,650.0000000000001,650.0000000000001,650.0000000000001,650.0000000000001,650.0000000000001,650.0000000000001,650.0000000000001,650.0000000000001
12_NZ,8th_cement_production_projection_nz,thousand tonnes,14_4_nonmetallic_mineral_products,650.0000000000001,650.0000000000001,534.105,601.4034534857143,609.2267480000002,616.9148425142857,624.462696,631.8652674285715,639.1175157714287,646.2144000000001,645.1328000000001,643.916,642.5640000000001,641.0768000000002,639.4544000000001,637.6968,635.8040000000001,633.7760000000001,631.6128000000001,629.3144000000001,626.8808000000001,624.3120000000001,621.6080000000001,618.7688,615.7944,612.6848,609.44,606.0600000000001,602.5448,598.8944000000001,595.1088000000001,591.188,587.1320000000001,582.9408,578.6144,574.1528000000001,569.556,564.8240000000001,559.9568,554.9544,549.8168,544.544,539.136,533.5928,527.9144,522.1008,516.152,510.068,503.8488,497.4944,491.0048,484.38,477.62
12_NZ,8th_transport_production_projection,GVA millions USD,14_5_transportation_equipment,880.7147468000001,889.5218942680001,820.2548243613508,840.5194145473906,861.4993041281971,883.1426275947604,905.3905478690732,928.2095934277296,951.56778653678,975.4516776452685,987.6071522313181,1000.0375316891295,1012.7599414551486,1025.7717904582287,1039.0443481196894,1052.5368891285696,1066.2038652734554,1080.0011936216988,1093.9184292270515,1107.9628803539035,1122.1498157464982,1136.5068714002837,1151.0604719893156,1165.8135779529312,1180.7790363761749,1195.960399140581,1211.379645355043,1227.0535549110557,1242.9957761887788,1259.2203643235157,1275.747588073987,1292.6115302036303,1309.8290734013153,1309.8290734013153,1309.8290734013153,1309.8290734013153,1309.8290734013153,1309.8290734013153,1309.8290734013153,1309.8290734013153,1309.8290734013153,1309.8290734013153,1309.8290734013153,1309.8290734013153,1309.8290734013153,1309.8290734013153,1309.8290734013153,1309.8290734013153,1309.8290734013153,1309.8290734013153,1309.8290734013153,1309.8290734013153,1309.8290734013153
12_NZ,8th_machinery_production_projection,GVA millions USD,14_6_machinery,1872.291318,1891.01423118,1743.7609529980132,1786.840981356805,1831.4416483235666,1877.4526942000525,1924.7490385890846,1973.2595251453188,2022.9161731362196,2073.6903904693095,2099.5314356162444,2125.956894736655,2153.003174403827,2180.664766318929,2208.880592802473,2237.5640768482126,2266.618388556239,2295.9498130292277,2325.5361455950656,2355.392922725711,2385.552603895003,2416.073939832994,2447.0131061493175,2478.3763963741876,2510.1911218315913,2542.4648333851706,2575.2442559193514,2608.565061421322,2642.4562646700097,2676.947745155793,2712.0825917688226,2747.9332602756317,2784.535641197994,2784.535641197994,2784.535641197994,2784.535641197994,2784.535641197994,2784.535641197994,2784.535641197994,2784.535641197994,2784.535641197994,2784.535641197994,2784.535641197994,2784.535641197994,2784.535641197994,2784.535641197994,2784.535641197994,2784.535641197994,2784.535641197994,2784.535641197994,2784.535641197994,2784.535641197994,2784.535641197994
12_NZ,8th_mining_production_projection,GVA millions USD,14_7_mining_and_quarrying,441.2935297,447.23683432861816,375.8496396383116,400.2550129594496,414.05955369714354,427.50965027774095,440.91410612833704,454.5731870604511,468.5419275616648,482.85986921066416,491.45640814580435,500.26131425639693,509.2995313781702,518.5891619929253,528.1392958850295,537.9607803727052,548.0713513442962,558.4922524650057,569.2556882925419,580.3240407664472,591.7182013482346,603.4653892797801,615.5914050895394,628.1177258340841,641.1207428464901,654.5940662034307,668.5276063424325,682.9166192436913,697.7591661757845,712.9659714325221,728.5285590968734,744.4455456844703,760.7168097367058,760.7168097367058,760.7168097367058,760.7168097367058,760.7168097367058,760.7168097367058,760.7168097367058,760.7168097367058,760.7168097367058,760.7168097367058,760.7168097367058,760.7168097367058,760.7168097367058,760.7168097367058,760.7168097367058,760.7168097367058,760.7168097367058,760.7168097367058,760.7168097367058,760.7168097367058,760.7168097367058
12_NZ,8th_food_beverage_tobacco_production_projection,GVA millions USD,14_8_food_beverages_and_tobacco,9183.200691,9275.032697910001,8552.785901723748,8764.084508083442,8982.841531507414,9208.516171038365,9440.494933263833,9678.42881106434,9921.984373042746,10171.02138091409,10297.766349161331,10427.377746768927,10560.03414042986,10695.708513080519,10834.10129136761,10974.787833027427,11117.293207478817,11261.157762582394,11406.272589025637,11552.713889981975,11700.640872440043,11850.341696548658,12002.09189202493,12155.922327329581,12311.966958843706,12470.262821987777,12631.039092631403,12794.470734475062,12960.700058993123,13129.87361889031,13302.202756238235,13478.042851547882,13657.56994038657,13657.56994038657,13657.56994038657,13657.56994038657,13657.56994038657,13657.56994038657,13657.56994038657,13657.56994038657,13657.56994038657,13657.56994038657,13657.56994038657,13657.56994038657,13657.56994038657,13657.56994038657,13657.56994038657,13657.56994038657,13657.56994038657,13657.56994038657,13657.56994038657,13657.56994038657,13657.56994038657
12_NZ,8th_pulp_paper_production_projection,tonnes,14_9_pulp_paper_and_printing,2971829.54,2998656.4337098375,2768229.6884311386,2817142.442380422,2866983.309750485,2917448.575268746,2968687.85110848,3017783.4928561384,3067235.6108686114,3115290.3229981936,3123168.050042025,3132063.0652295225,3138318.2006357224,3146880.4286243054,3153869.600015971,3161247.937767684,3168197.7167992755,3173976.671754693,3176040.622847153,3177912.4444914516,3179622.834103611,3180177.425589063,3180389.627806985,3180201.686908681,3179717.4987390684,3178094.3691073903,3177138.8162736907,3174883.289552363,3171299.4932757476,3166380.6476852647,3161942.348590351,3156046.3992597484,3150516.891955982,3150516.891955982,3150516.891955982,3150516.891955982,3150516.891955982,3150516.891955982,3150516.891955982,3150516.891955982,3150516.891955982,3150516.891955982,3150516.891955982,3150516.891955982,3150516.891955982,3150516.891955982,3150516.891955982,3150516.891955982,3150516.891955982,3150516.891955982,3150516.891955982,3150516.891955982,3150516.891955982
12_NZ,8th_wood_production_projection,GVA millions USD,14_10_wood_and_wood_products,1011.4146,1021.528746,941.9823025489798,965.2541989849682,989.3475466954661,1014.202783224821,1039.752339953415,1065.9577781159387,1092.7823744179218,1120.2106833677901,1134.1700550155676,1148.4451279751734,1163.055569132526,1177.9984028962704,1193.2406350116269,1208.735496448958,1224.4306795499722,1240.2755593854815,1256.2581409580487,1272.3868170933085,1288.6791224480924,1305.1667942555782,1321.8801786650006,1338.822675450894,1356.0090382317578,1373.4433459955446,1391.1508395954484,1409.1507890928658,1427.4588683152308,1446.0912182084091,1465.0711154559904,1484.437700772575,1504.2103622722739,1504.2103622722739,1504.2103622722739,1504.2103622722739,1504.2103622722739,1504.2103622722739,1504.2103622722739,1504.2103622722739,1504.2103622722739,1504.2103622722739,1504.2103622722739,1504.2103622722739,1504.2103622722739,1504.2103622722739,1504.2103622722739,1504.2103622722739,1504.2103622722739,1504.2103622722739,1504.2103622722739,1504.2103622722739,1504.2103622722739
