economy,item,unit,item_code_new,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
08_JPN,8th_textiles_production_projection,GVA millions USD,13_12_textiles_and_leather,14062.96694,13219.65479,13246.094099580001,12502.690208333632,12553.41011780378,12604.282896150973,12655.308951971088,12706.48869488289,12757.822535530533,12809.310885586,12860.954157751536,12912.752765762192,12964.707124388267,13016.81764943778,13069.084757759,13121.508867242892,13174.090396825695,13226.829766491368,13279.7273972741,13332.78371126091,13385.99913159408,13439.374082473729,13492.908989160369,13546.604277977429,13600.46037631381,13654.477712626405,13708.656716442769,13762.99781836353,13817.501450065112,13872.168044302223,13926.998034910495,13981.991856809014,14037.149946002988,14092.47273958631
09_ROK,8th_steel_production_projection,thousand tonnes,13_1_iron_and_steel,71029.994,72464.039,72180.15278433141,68661.57778605826,68674.6811030855,68543.75973892027,68260.89866211395,67829.58126015034,67257.12322198947,67416.14702575082,67464.2107978664,67412.84725790996,67281.39969627501,67082.05890541417,67206.2274341177,67287.69599017643,67343.01404344667,67385.74597047719,67420.70875787645,67331.37648439039,67249.27536465916,67174.2772434211,67107.47538379056,67047.50454181897,66992.5674217745,66942.2896436608,66894.47597694666,66847.56479802488,66800.42503843553,66752.85821079437,66705.96786501906,66661.8213236861,66620.61006554046,66583.7192516051
09_ROK,8th_chemicals_production_projection,thousand tonnes,13_2_chemical_incl__petrochemical,29227.0,30138.628564949315,31031.34000998759,30529.1940662476,31182.307213789285,31799.148760910834,32374.425394023627,32905.99600360936,33392.87889675406,33834.21391888678,34231.9440227551,34587.05435633095,34903.193254042795,35182.408365915944,35646.38771459146,36084.28806382668,36500.57286029295,36899.41259157222,37282.30119980212,37653.09059243876,38014.17467418236,38365.78313758868,38708.61358752178,39042.148187678424,39487.43559073076,39924.69874593498,40352.603964936505,40770.024994475134,41175.94581785122,41485.18790677277,41781.55439830062,42066.38140778364,42339.46768785826,42601.86297481067
09_ROK,8th_aluminium_production_projection,thousand tonnes,13_3_nonferrous_metals,667.22,691.0260000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09_ROK,8th_cement_production_projection,thousand tonnes,13_4_nonmetallic_mineral_products,57199.90595684985,56933.199907403374,56646.52672404359,53906.37067604933,53868.65207565299,53808.429017120354,53726.73085071376,53624.83815151134,53504.51357944215,53368.1478655107,53216.3861410691,53051.34329483844,52873.192282565375,52684.020734938655,52689.99652838361,52689.788674281524,52682.866541150295,52668.963739276274,52650.25104262332,52625.85837108792,52596.41797165991,52563.988939154005,52528.48417459502,52490.16113041189,52191.19877242179,51889.95087374582,51587.51308389808,51284.28378481936,50980.709322923554,51086.056022782686,51190.17260723848,51292.96215134483,51395.5713369686,51497.81369832738
09_ROK,8th_transport_production_projection,GVA millions USD,13_5_transportation_equipment,67378.20595,69997.83377,71047.80127654999,69000.29068407809,70140.62591186576,71299.64613108305,72477.65531604682,73457.20384675282,74449.82475983023,75455.69073746764,76474.97672380289,77354.6823655014,78244.33462236146,79144.04445612225,80053.92405309594,80974.08683756358,81904.64748531519,82845.72193733812,83797.42741365294,84759.8824273004,85733.20679847932,86717.5216688392,87712.94951592642,88719.61416778844,89737.64081773616,90767.156039266,91808.2878011447,92861.16548265703,93925.91988901953,95002.68326696097,96091.58932047234,97192.77322672724,98306.37165217522,99432.52276880953
09_ROK,8th_machinery_production_projection,GVA millions USD,13_6_machinery,37201.05851,39187.70356,39775.5191134,38629.23738134822,39267.644549952915,39916.512355204904,40576.01097459077,41124.40305155233,41680.11359278062,42243.239272959,42813.87803310428,43306.37390119378,43804.43829884174,44308.13334705258,44817.52185239771,45332.667314515085,45853.63393368954,46380.48661851604,46913.29099364569,47452.113407616125,47997.02094076653,48548.08141323924,49105.36339306733,49668.936204350626,50238.8699355203,50815.23544769291,51398.10438311544,51987.549173701635,52583.64304966127,53186.460048222696,53796.0750224504,54412.56365015783,55036.00244291717,55666.46875516671
09_ROK,8th_mining_production_projection,GVA millions USD,13_7_mining_and_quarrying,1825.933058,1840.745211,1877.5601152199995,1855.0293938373584,1918.1003932278265,1977.8898972536367,2034.833628052097,2089.9719660308797,2144.2468156257123,2197.88886591911,2250.756785654984,2302.8286912840126,2354.0416676018604,2404.3391821060973,2453.7093812075022,2502.1960320047474,2549.8684324040287,2596.7931448678946,2643.0184955677764,2688.5973697478903,2733.2735475181703,2777.0360871039497,2819.8339268901327,2861.639712440056,2902.4798863758265,2942.3991276106535,2981.5041184475263,3019.9726627247323,3058.035449524795,3095.932286075772,3134.1783476014634,3172.931378019956,3212.3245022563274,3252.47807983189
09_ROK,8th_food_beverage_tobacco_production_projection,GVA millions USD,13_8_food_beverages_and_tobacco,17852.22975,18691.44374,18971.815396099995,18425.07091866383,18729.57336691057,19039.065247647985,19353.6277308,19615.195486060136,19880.253945053275,20148.849218912266,20421.028022775783,20655.93484237247,20893.497695558806,21133.746212324648,21376.71034965623,21622.420395113233,21870.9069704444,22122.201035242684,22376.333890639875,22633.337183041513,22893.242907902088,23156.08341354159,23421.891405003098,23690.699947952467,23962.54247262033,24237.452777786748,24515.465034809236,24796.613791694395,25080.933977213783,25368.46090506438,25659.23027807427,25953.278192453847,26250.641142093216,26551.356022906137
09_ROK,8th_pulp_paper_production_projection,tonnes,13_9_pulp_paper_and_printing,11683552.33826236,11759940.91511328,11833927.32751293,11391427.542800939,11469708.04155805,11544737.422131313,11616658.560416045,11685404.835678926,11750962.24292585,11813504.493270444,11872583.548361626,11928260.282432424,11979965.56081473,12027801.223410465,12102828.22201145,12174371.839973187,12241876.597088141,12304946.16062623,12364009.837456997,12431250.117022553,12494142.772181977,12553231.279713687,12608494.007880965,12660044.845067704,12682820.542139769,12701997.467192734,12717887.592304187,12730615.248826869,12740313.12105061,12747142.33792684,12751310.184131553,12752863.26942433,12752186.277810333,12749313.7205826
09_ROK,8th_wood_production_projection,GVA millions USD,13_10_wood_and_wood_products,1810.026446,1898.829551,1927.3119942649998,1871.7692237309006,1902.7030699936906,1934.143783569023,1966.0996103608697,1992.6717997639705,2019.598603368853,2046.8847055210879,2074.5348519260915,2098.3986056834888,2122.5321810308415,2146.938588024574,2171.620869940077,2196.5821036350885,2221.8253999170056,2247.3539039141983,2273.170795451342,2299.2792894288395,2325.682636206338,2352.384121990447,2379.387069226617,2406.69483699531,2434.3108214124554,2462.238456034243,2490.4812122663257,2519.042599777447,2547.926166917564,2577.1355011405053,2606.674229431213,2636.546018737621,2666.754576407215,2697.3036506283283
09_ROK,8th_construction_production_projection,GVA millions USD,13_11_construction,61915.87306000001,63905.09285,64863.669242749995,62994.377759341936,64035.45609972807,65093.59305532986,66169.06614197738,67063.35295678845,67969.57430963052,68887.88785211509,69818.45330091867,70621.58773645181,71433.8030153655,72255.20044108389,73085.88243501502,73925.95254878074,74775.51547657825,75634.67706767685,76503.54433904972,77382.22548814335,78270.82990578485,79169.46818923044,80078.25215535438,80997.29485398182,81926.71058136631,82866.61489381305,83817.12462145062,84778.35788215154,85750.43409560436,86733.47399753799,87727.59965410075,88732.93447639499,89749.60323516974,90777.73207567238
09_ROK,8th_textiles_production_projection,GVA millions USD,13_12_textiles_and_leather,21395.13091,22507.87924,22845.497428599996,22187.118180616333,22553.794207827374,22926.478414264082,23305.26854319717,23620.24343386728,23939.42176324324,24262.85905746977,24590.611570023822,24873.481871627107,25159.55051810545,25448.85318932622,25741.425958919568,26037.305298585874,26336.5280824496,26639.13159146075,26945.153517843864,27254.631969595528,27567.605475030392,27884.112987377037,28204.1938894231,28527.887998211336,28855.235569786404,29186.27730399314,29521.054349327045,29859.608307837218,30201.981240082674,30548.215670142243,30898.354590679,31252.441468059475,31610.520247528493,31972.635358440108
10_MAS,8th_steel_production_projection,thousand tonnes,13_1_iron_and_steel,3214.94,4108.491,4086.5709552054846,3812.760904222194,3798.3572678310165,3779.577633215666,3757.421097723745,3732.3107675642045,3705.0030243181805,3694.613685450229,3682.374673000036,3667.894701773131,3652.468995224584,3636.3316542404978,3645.527030318809,3655.4386811374443,3664.8764250442773,3674.8397266747893,3683.88693553676,3686.8339118026756,3688.7685587954284,3688.956044632047,3686.1449753976967,3680.590530619919,3696.809670810039,3709.803737588278,3720.8063343159733,3727.911609457743,3731.7420905326885,3753.503058266023,3770.0643499255552,3781.831547516365,3788.0643692899002,3788.258450316763
10_MAS,8th_chemicals_production_projection,thousand tonnes,13_2_chemical_incl__petrochemical,2839.5124019,2863.656659161039,3996.2425457165114,3774.179266751621,3828.9076658561876,3883.7394086577106,3938.3162627097718,3992.281495380617,4045.368605520049,4097.400961866419,4148.468137223217,4198.571226546955,4247.535253361554,4295.450493664834,4346.77609097391,4396.9917535010745,4446.184248568007,4494.264482907955,4541.495652046365,4587.700977459866,4632.8799164920865,4677.208058966653,4720.861004294378,4763.750488267824,4810.061494793354,4855.761360359134,4900.935958009745,4945.848038498705,4990.319658815177,5034.525921127699,5078.377121305187,5121.960386136681,5165.185922397296,5208.052371004769
10_MAS,8th_aluminium_production_projection,thousand tonnes,13_3_nonferrous_metals,718.9228,816.8294400000001,827.3320062166468,786.825317805588,798.6031259386439,810.4725141419851,822.3374188505851,836.1987791449513,849.943533105278,863.5200886809303,876.9495689200462,890.2288751699541,903.3053481000021,916.2000599667609,928.859518815023,941.279529799979,953.4811081353621,965.4350181954177,977.2133875562353,988.7618286044177,1000.0763957231034,1011.2047416387708,1022.1954316527953,1033.0198239271874,1043.7272721080499,1054.2892260288716,1064.729441218978,1075.1251534831993,1085.42185877824,1095.671089576257,1105.8447199604311,1115.968111582601,1126.0128874609002,1135.9774099698088
10_MAS,8th_cement_production_projection,thousand tonnes,13_4_nonmetallic_mineral_products,21975.72909653866,21982.788628265294,21976.36330756534,20622.15118916332,20708.09699170126,20786.743714351953,20856.86775461867,20916.75207266781,20965.497987710733,20997.345566404903,21017.571675576117,21025.903859790033,21022.450650953393,21007.967208064692,21088.25622850361,21159.705501032036,21221.92721286516,21275.21727887422,21320.013979664513,21351.723060988108,21374.161962135546,21387.807210732542,21392.837893096515,21389.057504784643,21335.159308073824,21271.972205310652,21200.880963241016,21122.1036477715,21035.2445973363,21097.94402406161,21154.087089948036,21204.404898360604,21248.02828893868,21284.706083794554
10_MAS,8th_transport_production_projection,GVA millions USD,13_5_transportation_equipment,3228.122975,3333.781611,3367.11942711,3193.5485019993744,3248.463421235114,3304.3072396349744,3361.0954683170535,3418.843874730677,3477.5684868563367,3537.285597473953,3598.011768500555,3659.763835398522,3722.5589116555175,3786.414393337258,3851.3479637143273,3917.3775979642096,3984.5215679497496,4052.7984470753163,4122.227115221862,4192.8267637622075,4264.616900657843,4337.617355638502,4411.848285465928,4487.330179283159,4564.08386405068,4642.130510070886,4721.491636602286,4802.189117564867,4884.245187338085,4967.682446653047,5052.523868580308,5138.792804614893,5226.512990860082,5315.708554311586
10_MAS,8th_machinery_production_projection,GVA millions USD,13_6_machinery,5426.428595,5691.19334,5748.1052733999995,5451.797413956585,5545.544233361269,5640.876802929954,5737.821602133193,5836.405548031869,5936.6560024470255,6038.600779246329,6142.268151749062,6247.686860251544,6354.886119674961,6463.895627337523,6574.745570853033,6687.466636157862,6802.090015668387,6918.647416571098,7037.171069247365,7157.693735835184,7280.248718930064,7404.869870427229,7531.591600507544,7660.448886769423,7791.477283509047,7924.7129311513345,8060.1925658341015,8197.953529147846,8338.033778033687,8480.471894842041,8625.307097554592,8772.579250172184,8922.328873271352,9074.5971547322
10_MAS,8th_mining_production_projection,GVA millions USD,13_7_mining_and_quarrying,6273.095868,6579.649803,6862.574744529009,6745.91097387201,7353.042961520491,7676.131212859992,8021.501412567756,8366.871612275598,8734.523760351602,9113.316882611762,9503.250979056007,9904.326049684409,10316.542094496896,10751.040087677697,11252.383925963144,11698.022893328029,12143.661860692911,12589.300828057794,13146.34953726388,13703.398246469967,14149.037213834852,14706.085923040939,15263.134632247025,15820.183341453187,16488.641792500475,17045.69050170656,17602.739210912645,18271.197661960006,18828.246371166093,19496.70482221338,20165.163273260743,20833.621724308032,21502.080175355393,22059.12888456148
10_MAS,8th_food_beverage_tobacco_production_projection,GVA millions USD,13_8_food_beverages_and_tobacco,11544.72893,12014.45101,12134.595520100002,11509.071829639524,11706.976996762332,11908.229777737151,12112.886072316946,12321.002704034143,12532.63743533658,12747.848982969686,12966.697033608832,13189.242259745984,13415.546335834695,13645.671954697624,13879.682844200872,14117.64378419942,14359.620623757964,14605.680298651834,14855.890849152172,15110.321438100313,15369.042369275847,15632.125106063082,15899.642290420832,16171.667762160454,16448.276578536923,16729.545034158196,17015.550681217945,17306.3723500568,17602.090170057545,17902.78559087954,18208.541404037936,18519.44176483315,18835.5722146363,19157.01970353645
10_MAS,8th_pulp_paper_production_projection,tonnes,13_9_pulp_paper_and_printing,1746889.961914387,1804487.609929861,1858622.2382277562,1771539.3093499031,1802001.9555364188,1832979.8847639274,1864481.7014282644,1896516.1521184603,1929092.127946541,1948686.1243847874,1968470.1628698572,1988446.0300587271,2008615.5290321955,2028980.4794433166,2049542.717667156,2070304.0969518933,2091266.4875712562,2112431.776978323,2123217.5352882743,2134048.9962620926,2144926.337043936,2155849.7354295044,2166819.369868353,2177835.419466215,2188898.0639873366,2200007.483856809,2211163.8601629226,2222367.3746595182,2233618.2097683516,2244916.548581465,2256262.5748635707,2267656.4730544314,2279098.4282712643,2290588.626311139
10_MAS,8th_wood_production_projection,GVA millions USD,13_10_wood_and_wood_products,1561.618843,1605.365596,1621.41925196,1537.8370548781377,1564.2810552161593,1591.1723622269737,1618.518445210689,1646.3268969024148,1674.6054354947194,1703.3619066929905,1732.604285804223,1762.3406798597866,1792.579329772712,1823.3286125300565,1854.5970434209219,1886.393278300695,1918.7261158920899,1951.6045001236107,1985.0375225060013,2019.034424547334,2053.6046002073444,2088.7575983916327,2124.5031254864007,2160.8510479343745,2197.811394852554,2235.3943606924922,2273.6103079437876,2312.4697698814666,2351.9834533579883,2392.162241640581,2433.017197294647,2474.559565113967,2516.800775098474,2559.7524454803647
10_MAS,8th_construction_production_projection,GVA millions USD,13_11_construction,9942.541818000002,10266.34175,10369.0051675,9834.495519606528,10003.605375569361,10175.575765719164,10350.45445636396,10528.290003180811,10709.131764149484,10893.029912696504,11080.035451052998,11270.20022382983,11463.576931813486,11660.21914598629,11860.181321774613,12063.51881352875,12270.287889238098,12480.545745485693,12694.350522645636,12911.761320327632,13132.838213072504,13357.642266302651,13586.23555253175,13818.681167837807,14055.04324860373,14295.386988529865,14539.778655922848,14788.285611265208,15040.976325070249,15297.920396026902,15559.188569439117,15824.852755964603,16094.986050657722,16369.662752321536
10_MAS,8th_textiles_production_projection,GVA millions USD,13_12_textiles_and_leather,3148.36562,3278.382639,3311.1664653899998,3140.4798476342685,3194.4822205703085,3249.3980567287113,3305.242609472238,3362.031384235307,3419.7801426541364,3478.5049067640775,3538.221963265219,3598.9478678573732,3660.6994496455586,3723.4938156171215,3787.3483551916597,3852.280744844923,3918.308952807862,3985.451243842103,4053.7261840929887,4123.152646021533,4193.749813416515,4265.537186487994,4338.534587043595,4412.762163748904,4488.24039747329,4564.990106722563,4643.032453159882,4722.388947216311,4803.08145379247,4885.132198052787,4968.563771313813,5053.399137028111,5139.6616368652885,5227.374996891749
11_MEX,8th_steel_production_projection,thousand tonnes,13_1_iron_and_steel,19954.638,20203.97,20749.477189999998,19307.92887029015,19886.663412305188,20452.581285238964,21024.105220900336,21600.80989703508,22171.413576969222,22756.83819774477,23346.047513140657,23891.69252846905,24449.82492540531,24971.665694264102,25429.21075868256,25945.88791192775,26498.81331495627,27063.23756481039,27557.943422620214,28061.401227712227,28545.610739805452,29009.241122961972,29538.305244998523,30224.875365194457,30866.45160933923,31428.439798364183,32000.342681447786,32582.331252069253,33174.579402706026,33743.98588074564,34322.83352260744,34911.275077208746,35474.446523005936,36046.36042090583
11_MEX,8th_chemicals_production_projection,thousand tonnes,13_2_chemical_incl__petrochemical,3591.85,3735.6878820385605,3877.724989577631,3650.4797368750737,3785.7920042737533,3927.797598227104,4076.2508051975847,4230.906969426872,4391.963829295026,4559.725208461274,4734.536439259974,4916.713706651874,5106.499140664034,5304.093597699335,5440.08700084586,5576.642943514966,5713.635340832346,5850.83919877159,5987.841077500877,6124.114863239922,6259.026056348495,6391.948928970105,6522.208056441492,6649.10459643282,6733.453137824365,6814.602585507622,6891.315898154894,6962.463493173069,7027.098874272107,7118.142922824612,7193.579601787386,7254.3631632121815,7301.190674102233,7334.641951149926
11_MEX,8th_aluminium_production_projection,thousand tonnes,13_3_nonferrous_metals,266.78,282.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_MEX,8th_cement_production_projection,thousand tonnes,13_4_nonmetallic_mineral_products,40782.14388366519,41407.90930525165,42032.53865085709,38724.996038720805,39423.81296930371,40125.870922621194,40830.46510872098,41537.83619907759,42247.63135639453,42961.284055130986,43679.948383120456,44404.56233864299,45135.530881132596,45873.492497282816,46618.55218629446,47370.253328785504,48127.81979396299,48891.259841627005,49659.036933170464,50429.93317542085,51202.308683732095,51975.533121708344,52747.91209378646,53517.782278454186,54284.13512619911,55045.81619434618,55801.748214844825,56550.376365714146,57291.37908531498,58023.25431781384,58743.59454206771,59452.94330515959,60150.42716227674,60836.1111808092
11_MEX,8th_transport_production_projection,GVA millions USD,13_5_transportation_equipment,42320.366609,45678.792385,45907.186346924995,41884.313701613326,42446.32126072335,43015.38053964542,43591.57637201985,44174.99458298779,44765.72200053793,45363.84646698075,45969.45685055236,46582.64305714869,47203.49604219192,47832.107822630314,48468.57148907322,49112.98121806276,49765.43228448315,50426.02107411018,50943.07822967858,51464.903310392336,51991.53773140282,52523.02325404521,53059.40198865579,53600.71639741147,54147.00929719227,54698.32386246653,55254.70362819909,55816.19249278262,56382.83472099256,56954.67494696527,57531.758177200296,58114.12979358616,58701.83555645077,59294.921607635646
11_MEX,8th_machinery_production_projection,GVA millions USD,13_6_machinery,9770.313719,10249.9391,10301.188795499998,9398.489808320972,9524.599605753117,9652.291750153077,9781.585277480455,9912.499446179365,10045.053739724515,10179.26786919594,10315.161775882825,10452.755633916522,10592.06985293331,10733.125080767046,10875.942206172158,11020.542361577302,11166.946925869921,11315.177527212245,11431.200829910933,11548.294015148575,11666.466376138877,11785.727283776292,11906.086187268207,12027.552614772105,12150.13617403788,12273.846553055251,12398.69352070634,12524.686927423441,12651.836705852074,12780.152871519258,12909.645523507199,13040.324845132256,13172.201104629421,13305.284655842142
11_MEX,8th_mining_production_projection,GVA millions USD,13_7_mining_and_quarrying,14203.12,14796.97236,14782.17538763996,13806.551812055746,14220.748366417407,14592.901308606168,14988.853670170996,15400.022352699923,15825.192480267538,16263.34963147637,16714.80359968732,17179.299260956053,17656.678681412257,18146.826447843174,18649.693965211627,19164.266812120088,19690.441724114917,20228.07291608504,20776.978156641726,21336.890173081345,21907.474874524527,22488.19164118446,23078.38444006152,23677.263601804294,24284.003010783556,24897.612543120245,25516.986661722374,26141.06842453486,26769.03779030831,27400.445254950206,28035.12073583115,28673.167497404673,29314.85281237445,29960.535069138336
11_MEX,8th_food_beverage_tobacco_production_projection,GVA millions USD,13_8_food_beverages_and_tobacco,61443.13405,63243.63168999999,63559.84984844998,57990.06433898423,58768.18033591724,59556.059646355025,60353.81972496796,61161.57939918849,61979.458884921005,62807.579802428205,63646.06519239704,64495.03953218501,65354.628752249526,66224.96025276213,67106.16292040973,67998.36714538504,68901.70483856778,69816.30944889966,70532.19028992175,71254.67246355518,71983.81331029527,72719.67064993897,73462.3027854855,74211.76850706784,74968.12709591586,75731.43832835087,76501.7624798123,77279.16032891608,78063.69316154585,78855.42277497626,79654.41148202981,80460.7221152661,81274.4180312051,82095.56311458365
11_MEX,8th_pulp_paper_production_projection,tonnes,13_9_pulp_paper_and_printing,5673984.61915411,5730724.465345651,5788031.709999106,5280823.225027088,5325188.32071021,5369865.046769537,5414855.41038144,5460161.431003293,5505785.140446108,5551728.582947573,5597993.815245541,5644582.906651917,5691497.939126973,5738741.007354114,5763284.112471508,5787870.565058126,5812500.427265807,5837173.761327338,5861890.629556565,5898412.634996537,5935101.015453484,5971956.440479456,6008979.582146446,6046171.115055475,6083531.716345717,6121062.065703667,6158762.8453723155,6196634.740160383,6234678.437451573,6272894.627213849,6311284.002008762,6349847.257000798,6388585.089966768,6427498.201305222
11_MEX,8th_wood_production_projection,GVA millions USD,13_10_wood_and_wood_products,1921.824628,1975.106344,1984.9818757199998,1811.0367938121794,1835.337451456944,1859.943018575223,1884.8571632907215,1910.0835965986719,1935.626072856454,1961.4883902797303,1987.6743914441865,2014.187963792903,2041.0330401494512,2068.213599236751,2095.733666201781,2123.597313146189,2151.8086596628636,2180.371873378559,2202.7289195011067,2225.2921260475764,2248.0632837686408,2271.0441983836217,2294.2366907023097,2317.6425967477385,2341.263767879958,2365.1020709207883,2389.1593882795646,2413.4376180798877,2437.938674287391,2462.6644868385124,2487.61700177031,2512.7981813512956,2538.21000421333,2563.8544654845487
11_MEX,8th_construction_production_projection,GVA millions USD,13_11_construction,95436.37008,96135.53015,96616.20780075,88149.6749900015,89332.47540617651,90530.11686317604,91742.77790177491,92970.63914945943,94213.88334430751,95472.6953591376,96747.2622259298,98037.77316052192,99344.41958758334,100667.39516586997,102006.8958137635,103363.11973509841,104736.26744527854,106126.54179768886,107214.73964997583,108312.97207164679,109421.32622497829,110539.89000082482,111668.75202454826,112808.0016619938,113957.72902551433,115118.02498004274,116288.98114921231,117470.6899215262,118663.24445657623,119866.73869131075,121081.26734635321,122306.9259323703,123543.81075649173,124792.01892878025
11_MEX,8th_textiles_production_projection,GVA millions USD,13_12_textiles_and_leather,9221.80595,9395.581767,9442.559675834998,8615.10284294234,8730.701082291249,8847.749776142842,8966.266373763236,9086.268528358423,9207.774099408143,9330.801155026016,9455.367974346305,9581.493049937497,9709.19509024308,9838.493022049784,9969.405992983595,10101.953374033881,10236.154762105869,10372.029982601898,10478.382461065201,10585.715644757847,10694.038052281598,10803.358273444079,10913.684969838281,11025.026875426604,11137.392797129638,11250.79161541962,11365.232284918602,11480.723835001414,11597.27537040343,11714.896071833153,11833.595196589744,11953.3820791854,12074.266131972769,12196.256845777289
12_NZ,8th_steel_production_projection,thousand tonnes,13_1_iron_and_steel,657.4730000000001,651.819,655.6453797847468,594.8403296719067,602.2860189046688,610.0398189824945,618.0352366543223,626.357148906294,634.0749527312504,641.9857133562782,649.5529212760255,656.7761176952656,664.4955842547644,671.5526934450472,676.6866158725296,681.4260621234308,686.3926247559102,691.3331054708232,695.9774405278564,701.4508731164569,706.9930391951837,712.6039247666087,717.9403744217448,723.2761076131836,727.3169257594556,731.3592694230309,735.0962180997861,739.1690287214163,742.8924394738742,746.2264928925825,749.1598959871837,752.3658162926116,755.1453023691962,758.161024569211
12_NZ,8th_chemicals_production_projection,thousand tonnes,13_2_chemical_incl__petrochemical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12_NZ,8th_aluminium_production_projection,thousand tonnes,13_3_nonferrous_metals,340.0851,345.40718,350.30821732710143,319.41723164450076,324.96429999299704,330.57221476994454,336.1736079110911,341.6992229873334,347.3489316694147,352.9194836898588,358.54566569540503,364.2277522025076,369.75542814906476,375.4066558485822,379.2586430339453,383.1289037010074,386.87431469525416,390.5652282016549,394.2730657752844,397.8530248423062,401.3762394834313,404.8418671660235,408.32226175902287,411.74376197707363,415.10551137399955,418.4067587968243,421.7211092732709,424.8991869058488,428.0891405412419,431.29086841723256,434.50436044267644,437.5780287283001,440.66229176272157,443.6043653623967
12_NZ,8th_cement_production_projection,thousand tonnes,13_4_nonmetallic_mineral_products,650.0000000000001,650.0000000000001,650.0000000000001,584.5658300488686,586.7469690472398,588.9281080456108,591.1092470439818,593.2903860423528,595.4715250407239,597.6526640390949,599.833803037466,602.0149420358371,604.1960810342081,606.3772200325791,608.5583590309502,610.7394980293212,612.9206370276924,615.1017760260634,617.2829150244344,619.4640540228054,621.6451930211765,623.8263320195475,626.0074710179186,628.1886100162897,630.3697490146607,632.5508880130317,634.7320270114028,636.9131660097738,639.0943050081449,641.275444006516,643.456583004887,645.637722003258,647.8188610016291,650.0000000000001
12_NZ,8th_transport_production_projection,GVA millions USD,13_5_transportation_equipment,872.0353719,880.7147468000001,889.5218942680001,807.9753007909376,819.0999281503118,830.3662505267941,841.7759893579911,853.3308863407594,865.0327036642473,876.8832242455709,888.8842519681549,901.0376119227656,913.3451506512718,925.8087363931559,938.4302593348116,951.2116318616625,964.1547888131165,977.2616877404132,990.5343091673742,1003.9746568541011,1017.5847580636453,1031.3666638316954,1045.3224492392994,1059.4542136886726,1073.7640811821102,1088.254200604047,1102.9267460063038,1117.7839168965459,1132.8279385299925,1148.0610622044178,1163.4855655584788,1179.103752873401,1194.917955378065,1210.9305315575352
12_NZ,8th_machinery_production_projection,GVA millions USD,13_6_machinery,1809.592397,1872.291318,1891.01423118,1717.6561949550758,1741.3057855820298,1765.256602402027,1789.512304979866,1814.0765959490218,1838.9532215070624,1864.1459719166696,1889.6586820123184,1915.4952317126879,1941.6595465388637,1968.1555981383917,1994.9874048152544,2022.1590320658438,2049.6745931209625,2077.538249493976,2105.754211535138,2134.3267389921743,2163.2601415771974,2192.558779540022,2222.227064247945,2252.269458772072,2282.690478480259,2313.4946916367303,2344.6867200084835,2376.2712394785076,2408.2529806659327,2440.6367295531572,2473.427328120061,2506.629674985347,2540.2487260551256,2574.2894951788016
12_NZ,8th_mining_production_projection,GVA millions USD,13_7_mining_and_quarrying,781.8006612,441.2935297,451.00198735339865,418.52984426395454,443.2231050755272,455.92940456205946,468.07090604449843,479.99788835201537,492.0398169869992,504.25700329410705,516.6868166555189,529.3514894884839,542.2682873936254,555.4530568811086,568.921644461103,582.6844567969968,596.7526100974164,611.1421873875996,625.8777862355671,640.9920457219558,656.4423931328897,672.258392853007,688.4748125986368,705.1266566011926,722.2420701548432,739.9092733833468,758.1230629550068,776.871613115967,796.1480649289937,815.9528914242406,836.187229299485,856.8401988611788,877.9073063228582,899.3937550162192
12_NZ,8th_food_beverage_tobacco_production_projection,GVA millions USD,13_8_food_beverages_and_tobacco,8721.330082999999,9183.200691,9275.032697910001,8424.747476403074,8540.743814632799,8658.21760487948,8777.186796549633,8897.669550292698,9019.684240430972,9143.249457416983,9268.384010318672,9395.106929332649,9523.437468325877,9653.395107406035,9784.999555520955,9918.270753087447,10053.228874649712,10189.89433156791,10328.287774737006,10468.430097336335,10610.34243761017,10754.04618167975,10899.562966386959,11046.914682170142,11196.123475972361,11347.211754182399,11500.202185609038,11655.117704488794,11811.98151352759,11970.817086976702,12131.648173743455,12294.498800536841,12459.393275048717,12626.356189170778
12_NZ,8th_pulp_paper_production_projection,tonnes,13_9_pulp_paper_and_printing,709474.2163039892,713667.7204273036,720110.0441953234,654822.467646415,659896.0970618525,665134.6284195926,670464.1552934729,675916.785379061,680831.4910701128,685782.3169056143,690380.0997285512,694642.619417569,699144.9162294092,703070.1425985858,707524.1618049074,711637.0369274041,715849.3010238932,719976.0660637663,723847.017339121,726877.0566881968,729866.2963379853,732821.3467843108,735511.8406508141,738123.7645873872,740642.8404770672,743092.381191425,745274.0558728441,747610.2016349896,749637.8639197389,751347.1962268916,752733.3757576318,754226.2537986855,755363.1071512738,756578.4572051663
